@relation data/M_multi_metrics_PDE.csv-weka.filters.unsupervised.attribute.Remove-R1

@attribute ck_oo_numberOfPrivateMethods numeric
@attribute LDHH_lcom numeric
@attribute LDHH_fanIn numeric
@attribute numberOfNonTrivialBugsFoundUntil: numeric
@attribute WCHU_numberOfPublicAttributes numeric
@attribute WCHU_numberOfAttributes numeric
@attribute CvsWEntropy numeric
@attribute LDHH_numberOfPublicMethods numeric
@attribute WCHU_fanIn numeric
@attribute LDHH_numberOfPrivateAttributes numeric
@attribute CvsEntropy numeric
@attribute LDHH_numberOfPublicAttributes numeric
@attribute WCHU_numberOfPrivateMethods numeric
@attribute WCHU_numberOfMethods numeric
@attribute ck_oo_numberOfPublicAttributes numeric
@attribute ck_oo_noc numeric
@attribute numberOfCriticalBugsFoundUntil: numeric
@attribute ck_oo_wmc numeric
@attribute LDHH_numberOfPrivateMethods numeric
@attribute WCHU_numberOfPrivateAttributes numeric
@attribute CvsLogEntropy numeric
@attribute WCHU_noc numeric
@attribute LDHH_numberOfAttributesInherited numeric
@attribute WCHU_wmc numeric
@attribute ck_oo_fanOut numeric
@attribute ck_oo_numberOfLinesOfCode numeric
@attribute ck_oo_numberOfAttributesInherited numeric
@attribute ck_oo_numberOfMethods numeric
@attribute ck_oo_dit numeric
@attribute ck_oo_fanIn numeric
@attribute LDHH_noc numeric
@attribute WCHU_dit numeric
@attribute ck_oo_lcom numeric
@attribute WCHU_numberOfAttributesInherited numeric
@attribute ck_oo_rfc numeric
@attribute LDHH_wmc numeric
@attribute LDHH_numberOfAttributes numeric
@attribute LDHH_numberOfLinesOfCode numeric
@attribute WCHU_fanOut numeric
@attribute WCHU_lcom numeric
@attribute ck_oo_cbo numeric
@attribute WCHU_rfc numeric
@attribute ck_oo_numberOfAttributes numeric
@attribute numberOfHighPriorityBugsFoundUntil: numeric
@attribute ck_oo_numberOfPrivateAttributes numeric
@attribute numberOfMajorBugsFoundUntil: numeric
@attribute WCHU_numberOfPublicMethods numeric
@attribute LDHH_dit numeric
@attribute WCHU_cbo numeric
@attribute CvsLinEntropy numeric
@attribute WCHU_numberOfMethodsInherited numeric
@attribute numberOfBugsFoundUntil: numeric
@attribute LDHH_fanOut numeric
@attribute LDHH_numberOfMethodsInherited numeric
@attribute LDHH_rfc numeric
@attribute ck_oo_numberOfMethodsInherited numeric
@attribute ck_oo_numberOfPublicMethods numeric
@attribute LDHH_cbo numeric
@attribute WCHU_numberOfLinesOfCode numeric
@attribute CvsExpEntropy numeric
@attribute LDHH_numberOfMethods numeric
@attribute class {buggy,clean}

@data
1,0,0,1,0,0,0.000249,0,0,0,1.76682,0,0,0,0,0,0,9,0,0,0.061715,0,0,0,5,37,0,6,1,1,0,0,15,0,18,0,0,0,0,0,5,0,3,0,2,0,0,0,0,0.010097,0,1,0,0,0,0,4,0,0,0.033928,0,clean
1,0,0,0,0,0,0.009322,0,0,0,3.22666,0,0,0,0,0,0,6,0,0,0.1026,0,0,0,3,46,0,2,1,0,0,0,1,0,14,0,0,0.004997,0,0,3,0,0,0,0,0,0,0,0,0.014206,0,2,0,0,0,6,1,0,1.05,0.038552,0,clean
5,0,0,0,0,0,0.002938,0,0,0,3.36633,0,0,0,0,0,0,18,0,0,0.107253,0,0,0,14,101,0,13,3,2,0,0,78,0,66,0,0,0.004997,0,0,16,0,1,0,1,0,0,0,0,0.014868,1.02,1,0,0.002598,0,21,7,0,1.01,0.040121,0,clean
0,0,0,0,0,0,0.001164,0,0,0,1.56044,0,0,0,0,0,0,3,0,0,0.052586,0,0,0,2,12,0,3,6,0,0,0,3,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.008031,0,2,0,0,0,20,3,0,0,0.024708,0,clean
0,0,0,0,0,0,0.000665,0,0,0,1.56044,0,0,0,0,0,0,2,0,0,0.052586,0,0,0,2,7,0,2,6,0,0,0,1,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.008031,0,2,0,0,0,20,2,0,0,0.024708,0,clean
0,0,0,1,0,0,0.00005,0,0,0,1.76682,0,0,0,0,3,0,2,0,0,0.061715,0,0,0,0,6,0,2,3,3,0,0,1,0,2,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0.010097,1.02,1,0,0.002598,0,14,2,0,0,0.033928,0,clean
1,0,0,0,0,0,0.068983,0,0,0,5.47181,0,0,0,0,0,0,5,0,0,0.159603,0,0,0,2,21,0,2,3,1,0,1.01,1,0,11,0,0,0,0,0,3,0,1,0,1,0,0,0.000752,0,0.018793,2.03,1,0,0.002871,0,16,1,0,0,0.043405,0,clean
2,0,0,1,0,0,0.001197,0,0,0,1.76682,0,0,0,0,0,0,13,0,0,0.061715,0,0,0,5,50,0,5,1,1,0,0,10,0,25,0,0,0.004997,0,0,6,0,3,0,3,0,0,0,0,0.010097,0,1,0,0,0,6,3,0,1.09,0.033928,0,clean
7,0.002486,0,9,0,1.07,0.162237,0,0,0,17.2944,0,3.04,3.04,0,0,0,28,0.002249,0,0.431978,0,0,4.14,11,152,0,10,1,1,0,0,45,0,62,0.003699,0.000904,0.009077,3.09,3.45,12,6.46,9,0,6,1,0,0,3.09,0.034331,0,9,0.004048,0,0.005656,0,3,0.003786,6.98,0.043447,0.002671,clean
1,0.001812,0.002316,1,0,0,0.042745,0.000828,2.02,0,11.9189,0,1.01,2.04,0,4,0,23,0.000393,0,0.324421,1.02,0,4.15,5,65,0,10,1,2,0.000731,0,45,0,54,0.006655,0,0.011139,5.07,2.3,7,5.38,2,0,0,0,1.01,0,7.09,0.033346,0,3,0.006653,0,0.006848,0,3,0.009395,6.57,0.07072,0.001973,clean
0,0,0,0,0,1.02,0.002805,0,0,0.000835,4.75414,0,0,0,0,0,0,1,0,1.02,0.127787,0,0.001986,0,0,3,0,1,4,1,0,0,0,1.01,1,0,0.000904,0.004997,1.01,0,1,1.01,0,0,0,0,0,0,1.01,0.013346,3.04,0,0.000877,0.005131,0.000805,36,1,0.000569,1.01,0.033962,0,clean
0,0,0.001237,1,0,0,0.013088,0,1.01,0,6.30121,0,0,0,0,0,0,10,0,0,0.168658,0,0,0,2,32,0,7,1,4,0,0,21,0,20,0,0,0.004997,0,0,6,0,3,0,3,0,0,0,1.01,0.016648,1.01,1,0,0.001646,0,6,7,0.001305,1.01,0.034507,0,clean
0,0,0,3,0,5.1,0.087866,0,0,0.007526,11.4044,0,0,0,0,0,0,10,0,5.1,0.325439,0,0.002649,3.07,2,71,0,6,1,0,0,0,15,3.11,28,0.010733,0.010513,0.010903,0,0,2,4.25,4,0,4,0,0,0,0,0.042591,0,3,0,0,0.010119,0,4,0,4.93,0.109312,0,buggy
0,0,0,0,0,0,0.006817,0,0,0,1.56044,0,0,0,0,0,0,8,0,0,0.052586,0,0,0,2,30,13,8,5,1,0,0,28,0,14,0,0,0.003115,0,0,3,0,2,0,0,0,0,0,0,0.008031,2.04,2,0,0.005123,0,80,7,0,1.06,0.024708,0,clean
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,77,0,8,4,1,0,0,28,0,29,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,0,1,0,0,0,34,6,0,0,0,0,clean
1,0,0,0,0,0,0.053021,0,0,0,4.43166,0,0,0,0,2,0,25,0,0,0.125048,0,0,0,6,146,1,11,2,5,0,0,55,0,53,0,0,0.004997,0,0,11,0,10,0,0,0,0,0,0,0.014065,1.01,0,0,0.001646,0,13,2,0,1.02,0.034296,0,buggy
0,0,0,0,0,0,0.000078,0,0,0,1.77712,0,0,0,0,0,0,3,0,0,0.06092,0,0,0,1,10,0,1,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.009619,1.01,0,0,0.001646,0,6,1,0,0,0.030953,0,clean
0,0,0,0,0,0,0.001663,0,0,0,1.56044,0,0,0,0,0,0,3,0,0,0.052586,0,0,0,2,11,0,3,6,0,0,0,3,0,6,0,0,0.003115,0,0,2,0,0,0,0,0,0,0,0,0.008031,0,2,0,0,0,20,3,0,1.01,0.024708,0,clean
1,0,0,5,0,0,0.007316,0,0,0,8.3733,0,0,0,0,0,0,6,0,0,0.248802,0,0,0,4,79,0,6,1,0,0,0,15,0,20,0,0,0.001886,0,0,4,0,3,0,3,0,0,0,0,0.02954,0,6,0,0,0,0,3,0,1.01,0.059708,0,buggy
13,0.004553,0.00235,0,0,0,0.066565,0,1.01,0,4.41258,0,2.02,2.03,0,0,0,60,0.003964,0,0.138856,0,0,2.07,17,194,0,28,2,1,0,1.01,378,0,100,0.004539,0,0.004641,2.02,2.79,18,2.08,1,0,1,0,0,0.000538,1.01,0.018583,1.09,1,0.00462,0.0028,0.004604,28,14,0.002537,2.36,0.046384,0.004809,clean
1,0,0,0,0,0,0.024391,0,0,0,4.44773,0,0,0,0,0,0,15,0,0,0.139481,0,0,0,12,85,13,12,5,0,0,0,66,0,40,0,0,0.003115,0,0,12,0,7,0,1,0,0,0,0,0.018528,2.04,3,0,0.005123,0,80,9,0,1.3,0.045914,0,clean
0,0.006534,0,3,0,0,0.027617,0.003192,0,0,10.2283,0,0,4.07,0,0,0,24,0,0,0.293581,0,0,4.11,11,90,1,19,4,0,0,2.02,171,0,47,0.00664,0,0.013705,4.06,5.05,11,5.19,0,0,0,0,2.04,0.00396,4.06,0.03237,7.17,8,0.005977,0.013415,0.007762,73,9,0.006718,7.56,0.058411,0.00715,clean
1,0.006819,0.002877,8,0,0,0.118152,0.007206,3.03,0,18.3841,0,1.01,5.09,0,6,0,50,0.001809,0,0.533019,0,0.0074,5.13,10,145,11,29,3,16,0,0,406,3.12,78,0.006922,0,0.02374,1.01,7.27,25,7.21,4,0,4,1,5.08,0,4.04,0.062986,8.52,9,0.001098,0.019646,0.016049,133,24,0.004054,9.65,0.133062,0.00752,clean
0,0.002267,0,3,0,0,0.033988,0.002225,0,0,14.266,0,0,2.02,0,0,0,7,0,0,0.383392,0,0.002339,3.04,2,60,2,5,4,1,0,0,10,1.01,24,0.003423,0,0.003428,1.02,2.08,3,3.07,3,0,3,0,2.02,0,1.02,0.036382,4.1,5,0.000825,0.00613,0.003306,47,5,0.00092,3.18,0.052975,0.002418,clean
4,0,0,0,0,0,0.013763,0,0,0,7.10003,0,0,0,0,2,0,47,0,0,0.19124,0,0,1.02,10,155,0,16,2,4,0,0,120,0,81,0.000724,0,0.005169,1.01,0,14,2.02,1,0,0,0,0,0,1.01,0.019024,3.05,0,0.000989,0.003028,0.001197,18,5,0.001022,2.05,0.03735,0,clean
22,0,0,1,0,0,0.004465,0,0,0,1.76682,0,0,0,0,0,0,73,0,0,0.061715,0,0,0,20,415,0,30,1,1,0,0,435,0,141,0,0,0.004997,3.03,0,21,0,17,0,8,0,0,0,3.03,0.010097,0,1,0.008892,0,0,6,8,0.00934,1.1,0.033928,0,clean
1,0.005408,0,9,0,2.05,0.464042,0,0,0.001709,10.3631,0,1.01,2.02,0,0,1,36,0.00337,1.04,4.37129,0,0,4.22,9,170,0,4,1,2,0,0,6,0,90,0.039581,0.008811,0.060195,3.04,2.05,11,5.51,5,0,4,1,1.01,0,3.04,0.162985,0,11,0.029483,0,0.054057,6,3,0.028248,5.76,0.404081,0.021515,buggy
2,0,0,2,0,0,0.026521,0,0,0,4.57971,0,0,0,0,2,0,14,0,0,0.139678,0,0,0,2,65,0,9,1,2,0,0,36,0,34,0,0,0.002353,0,0,4,0,0,0,0,1,0,0,0,0.017899,0,2,0,0,0,6,0,0,1.02,0.044721,0,clean
3,0,0,0,0,0,0.003832,0,0,0,6.41569,0,0,0,0,0,0,23,0,0,0.169334,0,0,0,6,87,0,7,2,1,0,0,21,0,35,0,0,0.004997,0,0,7,0,0,0,0,0,0,0,0,0.016324,1.01,0,0,0.001646,0,29,2,0,1.08,0.034357,0,clean
0,0,0,0,0,0,0.002693,0,0,0,6.42599,0,0,0,0,0,0,4,0,0,0.168539,0,0.002952,0,0,10,2,5,5,1,0,0,10,2.02,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.015846,3.06,0,0,0.005014,0,75,4,0,0,0.031381,0,clean
1,0.001485,0.001979,2,0,0,0.021203,0,1.02,0,4.79899,0,1.01,1.01,0,0,0,11,0.001272,0,0.145418,0,0,1.05,7,87,0,2,1,1,0,0,1,0,36,0.001595,0,0.006081,1.02,1.01,8,1.17,0,0,0,0,0,0,2.04,0.018085,0,2,0.001534,0,0.001533,6,1,0.003659,2.51,0.040495,0.00162,buggy
16,0,0,1,0,0,0.002384,0,0,0,1.38451,0,0,0,0,0,0,148,0,0,0.049262,0,0,0,25,599,2,44,5,4,0,0,946,0,292,0,0,0.002404,0,0,28,0,19,0,19,0,0,0,0,0.008337,0,2,0,0,0,70,19,0,1.02,0.029068,0,clean
1,0,0,1,0,0,0.001248,0,0,0,4.19546,0,0,0,0,0,0,7,0,0,0.119524,0,0,0,4,29,0,2,1,0,0,0,1,0,14,0,0,0.004532,0,0,4,0,0,0,0,0,0,0,0,0.013524,0,2,0,0,0,0,0,0,1.01,0.031517,0,buggy
1,0,0,0,0,0,0.004365,0,0,0,3.15241,0,0,0,0,0,0,3,0,0,0.103077,0,0,0,5,89,0,3,1,1,0,0,3,0,14,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0.01496,0,1,0,0,0,0,1,0,0,0.042799,0,clean
1,0,0,2,0,2.04,0.009918,0,0,0.001228,11.1153,0,0,0,0,0,0,6,0,1.01,0.28513,0,0,2.02,5,25,0,5,1,1,0,0,10,0,16,0.002672,0.002387,0.003125,2.03,0,6,3.1,1,0,1,0,0,0,2.03,0.024875,0,2,0.002854,0,0.003474,0,4,0.003311,3.14,0.041132,0,clean
1,0,0,0,0,0,0.005,0,0,0,3.05459,0,0,0,0,2,0,4,0,0,0.103073,0,0,0,2,21,0,6,1,7,0,0,15,0,14,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0.015822,0,1,0,0,0,0,5,0,0,0.048942,0,clean
0,0,0.002598,1,0,1.01,0.003295,0,3.09,0.002713,6.09363,0,0,0,0,9,0,10,0,1.01,0.185614,3.08,0,0,4,30,0,8,2,9,0.001889,0,28,0,18,0,0.001748,0.004532,0,0,13,0,2,0,2,0,0,0,3.09,0.023235,1.01,1,0,0.001646,0,11,5,0.002851,1.01,0.051836,0,clean
1,0.005967,0.000792,5,0,4.08,0.055484,0.003892,1.01,0.004315,25.7875,0,1.01,4.08,0,0,0,25,0.00236,4.08,0.665477,0,0.002859,6.17,17,89,5,20,4,1,0,1.02,190,1.04,57,0.007656,0.00384,0.009819,5.17,5.24,18,8.49,2,0,2,1,3.05,0.0023,6.18,0.057341,12.31,8,0.005978,0.0179,0.009859,78,10,0.008163,8.82,0.075384,0.00647,clean
1,0,0,0,0,0,0.001422,0,0,0,2.99178,0,0,0,0,0,0,6,0,0,0.099413,0,0,0,0,44,0,6,1,5,0,0,15,0,11,0,0,0.006703,0,0,5,0,2,0,1,0,0,0,0,0.014797,0,1,0,0,0,0,4,0,2.02,0.043815,0,clean
0,0.006181,0,1,0,1.02,0.054939,0,0,0.004099,7.17242,0,0,1.01,0,0,0,14,0,1.02,0.228232,0,0,1.02,4,58,3,9,3,1,0,0,36,0,30,0.006378,0.006178,0.005772,1.01,1.08,5,1.08,4,0,4,0,0,0,1.01,0.033926,3.04,2,0.005787,0.003587,0.006028,32,1,0.00683,1.18,0.104807,0.006793,buggy
12,0.014117,0.045633,31,0,3.05,0.373898,0.009485,42.84,0.003532,33.6659,0,7.11,11.29,0,0,4,142,0.007238,3.05,0.958309,0,0,28.59,23,504,0,33,1,27,0,0,528,0,274,0.051072,0.003241,0.055311,16.26,20.22,48,29.7,6,5,6,6,7.17,0,48.95,0.115257,2.02,32,0.019719,0.003407,0.036418,7,21,0.057529,33.3,0.222775,0.016095,buggy
0,0.003721,0.00243,3,0,1.01,0.064898,0.002434,1.01,0.002713,5.63729,0,0,2.02,0,3,0,23,0,1.01,0.176667,1.01,0.005456,2.02,4,81,28,15,4,14,0.001788,0,105,2.17,35,0.004284,0.001748,0.008743,0,2.27,18,2.03,1,0,1,0,1.01,0,1.01,0.023386,3.47,5,0,0.008645,0.004434,233,14,0.002537,3.07,0.056957,0.004196,clean
5,0.000386,0.00501,5,0,1.02,0.158569,0,3.03,0,19.8036,0,2.02,1.01,0,0,0,38,0.003755,0,0.514681,0,0,3.06,6,138,0,13,1,4,0,0,78,0,60,0.002704,0.000348,0.012827,3.05,1.12,9,4.16,4,0,1,0,0,0,6.07,0.046258,1.01,8,0.00287,0.001646,0.005953,6,7,0.008294,7.32,0.075247,0.000276,clean
11,0.005111,0.002157,5,0,3.15,0.133105,0.00053,2.02,0.002038,19.1818,0,3.18,4.23,0,2,0,50,0.002487,2.09,0.495106,1.02,0.001986,6.61,19,272,0,29,3,3,0.000498,0,406,1.01,179,0.007636,0.004034,0.01256,6.11,9.6,22,9.05,13,0,12,0,1.05,0,7.11,0.042918,4.08,6,0.008369,0.005799,0.00885,21,7,0.009576,11.64,0.059104,0.005558,clean
0,0.001183,0.000615,7,0,1.01,0.021781,0.000777,1.01,0.002713,19.1282,0,1.01,2.02,0,1,0,15,0.000319,1.01,0.511397,0,0.000966,3.04,4,60,2,13,6,2,0,0,78,1.01,42,0.001991,0.001748,0.008947,3.04,2.27,6,3.12,2,0,1,0,1.01,0,3.03,0.048309,5.08,7,0.004013,0.006496,0.002234,73,10,0.003957,5.22,0.072878,0.001271,clean
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,61,0,6,1,6,0,0,15,0,30,0,0,0,0,0,10,0,3,0,1,0,0,0,0,0,0,1,0,0,0,6,4,0,0,0,0,clean
0,0,0.006354,1,0,0,0.005398,0,1.01,0,8.05292,0,0,0,0,0,0,2,0,0,0.234844,0,0,0,1,15,0,1,1,0,0,0,0,0,4,0,0,0.002179,1.01,0,1,1.01,0,0,0,0,0,0,2.02,0.027348,1.01,2,0.003303,0.001646,0.001981,6,1,0.010269,1.01,0.059362,0,clean
2,0.006737,0.004801,7,0,3.14,0.063238,0.004088,4.05,0.001922,19.8138,0,0,6.07,0,0,1,71,0,1.01,0.524193,0,0,7.16,29,255,1,28,3,5,0,0,378,0,151,0.010981,0.003654,0.011953,1.04,7.75,33,6.27,1,2,1,3,4.04,0,3.08,0.049639,12.22,8,0.000787,0.0179,0.007214,72,11,0.002538,7.83,0.088857,0.007319,buggy
0,0.001157,0,1,1.01,1.01,0.009932,0.00126,0,0,9.53614,0.000389,0,1.01,1,0,0,1,0,0,0.25412,0,0,1.01,1,8,0,1,1,0,0,0,0,0,3,0.001313,0.00145,0.005992,1.02,1.01,1,1.03,1,0,0,0,1.01,0,1.02,0.024092,0,1,0.002006,0,0.001627,0,1,0.001619,2.08,0.039735,0.001394,clean
0,0.000405,0,1,0,0,0.003764,0.000407,0,0,2.97312,0,0,1.02,0,0,0,3,0,0,0.09279,0,0.001959,1.02,2,9,5,3,2,1,0,0,3,2.06,5,0.000866,0,0.000854,1.02,1.03,3,1.04,0,0,0,0,1.02,0,1.02,0.012583,2.31,1,0.001234,0.001633,0.00114,21,3,0.001332,1.06,0.034972,0.000715,clean
0,0.001137,0,4,0,2.03,0.116715,0.00117,0,0.001053,16.1061,0,0,1.02,0,0,0,32,0,1.01,0.410909,0,0.002445,2.17,9,118,12,9,2,1,0,0,36,3.19,40,0.002471,0.001999,0.002602,2.05,1.15,10,3.22,2,0,2,1,1.01,0,2.05,0.034471,3.05,4,0.003262,0.002998,0.003596,14,3,0.002925,2.6,0.044892,0.001227,clean
0,0,0,0,0,0,0.031897,0,0,0,6.90917,0,0,0,0,0,0,17,0,0,0.1993,0,0,0,5,45,1,8,3,1,0,0,28,0,37,0,0,0.004532,0,0,6,0,0,0,0,0,0,0,0,0.022258,1.02,0,0,0.002519,0,30,1,0,1.01,0.041551,0,clean
5,0.019845,0,11,0,5.18,0.191977,0,0,0.011941,22.9998,0,6.07,8.08,0,0,1,36,0.011984,5.17,0.660711,0,0.005045,12.55,9,245,11,12,2,1,0,0,66,3.15,83,0.024443,0.012017,0.031819,7.1,8.94,10,15.13,19,0,18,3,0,0,7.1,0.084445,1.01,14,0.013373,0.001889,0.026088,13,4,0.013993,17.21,0.220466,0.021009,buggy
0,0,0.000861,1,0,0,0.005865,0,2.02,0,10.1983,0,0,0,0,0,0,13,0,0,0.253344,0,0.000762,0,5,41,7,9,3,2,0,0,36,1.01,25,0,0,0.000598,1.01,0,7,2.02,2,0,2,0,0,0,3.03,0.020263,2.07,1,0.000989,0.002409,0.001423,54,7,0.002318,1.01,0.031468,0,clean
0,0.002198,0,3,0,0,0.008712,0.002434,0,0,4.51037,0,1.01,1.02,0,0,0,3,0.002409,0,0.14367,0,0,1.03,2,15,0,2,1,1,0,0,1,0,7,0.002437,0,0.002353,0,1.05,3,1.11,2,0,2,0,1.01,0,0,0.019751,0,3,0,0,0.002502,6,2,0,1.27,0.051645,0.002496,clean
0,0,0,2,0,0,0.035008,0,0,0,11.1043,0,0,0,0,1,0,29,0,0,0.301086,0,0,1.01,3,118,0,13,1,3,0,0,78,0,58,0.000945,0,0.005937,2.03,0,6,1.03,6,0,5,0,0,0,2.03,0.029415,1.01,2,0.002545,0.001646,0.000974,6,5,0.002716,2.05,0.046867,0,buggy
0,0.002289,0.009365,0,0,0,0.015448,0,3.1,0,4.41258,0,0,1.01,0,0,0,8,0,0,0.138856,0,0,1.01,4,32,5,6,6,11,0,0,15,0,12,0.002378,0,0.002419,0,1.05,14,1.02,3,0,3,0,0,0,3.1,0.018583,2.06,1,0,0.010698,0.002356,93,3,0.010758,1.03,0.046384,0.002356,clean
1,0,0,2,0,0,0.012715,0,0,0,9.1192,0,0,0,0,0,0,4,0,0,0.267765,0,0,0,6,23,0,4,2,1,0,0,6,0,15,0,0,0.001411,0,0,7,0,1,0,0,0,0,0,0,0.030928,3.09,3,0,0.006028,0,28,1,0,1.01,0.058961,0,clean
0,0.002198,0.002382,5,0,0,0.012768,0,1.01,0,14.0791,0,1.02,1.01,0,1,0,12,0.002409,0,0.38395,1.01,0,1.01,2,30,0,5,1,6,0.001082,0,10,0,21,0.002437,0,0.003813,1.03,1.04,8,3.06,9,0,3,0,0,0,2.04,0.038439,1.01,5,0.002006,0.001646,0.004958,6,2,0.004335,2.05,0.067598,0.002496,clean
0,0,0.015694,1,0,0,0,0,1.01,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,59,0,9,1,9,0,0,36,0,31,0,0,0,0,0,10,0,0,0,0,0,0,0,1.01,0,0,1,0,0,0,6,9,0.021464,0,0,0,clean
0,0,0.003389,0,0,0,0.00327,0,3.03,0,7.6651,0,0,0,0,3,0,7,0,0,0.196109,0,0.000762,0,3,23,6,5,3,8,0,0,10,1.01,14,0,0,0,0,0,11,0,2,0,1,0,0,0,3.03,0.01723,3.07,0,0,0.00343,0,39,3,0.003532,0,0.031399,0,clean
0,0,0,0,0,0,0.002242,0,0,0,5.63928,0,0,0,0,0,0,1,0,0,0.14874,0,0.001644,0,0,3,3,1,2,0,0,0,0,2.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014638,5.08,0,0,0.007324,0,20,1,0,0,0.034052,0,clean
0,0,0,1,0,0,0.004246,0,0,0,6.41569,0,0,0,0,3,0,7,0,0,0.169334,0,0,1.01,1,26,0,6,1,5,0,0,15,0,15,0.00075,0,0.000751,0,0,6,0,2,0,2,0,0,0,0,0.016324,0,1,0,0,0,0,5,0,1.02,0.034357,0,clean
10,0.007123,0,5,0,2.02,0.08079,0.006397,0,0.002294,13.1365,0,1.06,5.11,0,0,0,32,0.000867,2.02,0.367256,0,0,4.23,9,196,0,19,4,1,0,0,171,0,83,0.006012,0.001557,0.014049,6.1,6.43,10,8.53,9,0,9,0,4.05,0,6.1,0.037749,6.14,15,0.008269,0.009877,0.011178,32,9,0.008638,8.47,0.05623,0.007666,clean
0,0,0,1,0,0,0.001965,0,0,0,3.01668,0,0,0,0,0,0,8,0,0,0.09829,0,0,0,5,145,2,4,5,1,0,0,6,0,17,0,0,0.004997,0,0,6,0,5,0,5,0,0,0,0,0.014198,1.02,2,0,0.002598,0,55,3,0,1.04,0.040488,0,clean
0,0,0,5,0,0,0.033566,0,0,0,9.92215,0,0,0,0,0,1,2,0,0,4.18617,0,0.001986,0,5,46,0,1,1,0,0,0,0,1.08,15,0,0,0.021967,1.01,0,5,1.05,0,0,0,1,0,0,1.01,0.085452,0,7,0.005632,0,0.005081,0,1,0.00627,4.41,0.181692,0,buggy
0,0,0.003268,3,0,1.01,0.007177,0,2.02,0.000835,11.828,0,0,0,0,0,0,7,0,1.01,0.314543,0,0,1.01,5,27,0,2,2,1,0,0,1,0,21,0.002437,0.000904,0.003468,1.01,0,6,3.03,1,0,1,0,0,0,3.03,0.029894,0,4,0.000877,0,0.004312,3,1,0.00416,2.03,0.051466,0,clean
4,0,0,7,0,0,0.022804,0,0,0,15.769,0,0,0,0,0,0,25,0,0,0.398003,0,0,2.03,8,90,0,6,1,1,0,0,15,0,45,0.001468,0,0.006359,3.03,0,9,4.07,4,0,4,0,0,0,3.03,0.032685,1.01,7,0.003522,0.001646,0.004773,6,2,0.00286,3.17,0.044093,0,clean
0,0,0,0,0,0,0.003269,0,0,0,7.46676,0,0,0,0,1,0,8,0,0,0.191806,0,0,1.01,0,26,4,7,1,4,0,0,21,0,7,0.000945,0,0,0,0,4,0,6,0,6,0,0,0,0,0.017037,1.01,0,0,0.001646,0,12,7,0,0,0.031409,0,buggy
0,0,0.005917,1,0,0,0.021051,0,1.01,0,3.03875,0,0,0,0,2,0,11,0,0,0.102722,0,0,0,0,33,0,11,1,6,0,0,55,0,18,0,0,0,0,0,6,0,2,0,1,1,0,0,1.01,0.015791,0,2,0,0,0,0,11,0.00627,0,0.04901,0,clean
2,0,0.003734,0,0,0,0.0002,0,1.01,0,1.76682,0,0,0,0,0,0,18,0,0,0.061715,0,0,0,3,77,0,5,1,1,0,0,10,0,23,0,0,0.004997,0,0,4,0,7,0,7,0,0,0,1.01,0.010097,0,1,0,0,0,6,3,0.004127,1.01,0.033928,0,buggy
2,0.000725,0,1,0,0,0.005304,0,0,0,8.39741,0,0,1.01,0,0,0,18,0,0,0.217436,0,0,1.01,12,110,3,11,4,1,0,0,55,0,50,0.000785,0,0.000764,2.02,1.1,13,2.04,2,0,1,0,0,0,2.02,0.019627,9.11,1,0.003747,0.01083,0.001889,51,3,0.003951,1.03,0.035407,0.000779,buggy
1,0,0.00135,1,0,0,0.014132,0,1.01,0,5.5393,0,0,0,0,0,0,55,0,0,0.168267,0,0,0,8,230,0,25,1,2,0,0,300,0,77,0,0,0,2.02,0,10,0,20,0,20,0,0,0,3.03,0.021894,0,3,0.001528,0,0,6,24,0.003604,0,0.059604,0,buggy
3,0.002196,0.003122,2,0,1.02,0.044194,0.002705,2.02,0.002354,5.55124,0,0,1.05,0,0,0,62,0,1.02,0.181891,0,0.001223,2.09,7,220,1,22,2,5,0,1.01,231,1.01,87,0.004994,0.002689,0.009344,1.01,2.2,12,2.12,10,0,9,1,1.03,0.000869,1.01,0.026319,1.11,3,0.002338,0.001264,0.004872,11,14,0.009828,3.26,0.074596,0.00285,clean
10,0.002264,0,0,0,0,0.06798,0,0,0,5.02919,0,1.01,1.01,0,0,0,27,0.00236,0,0.157739,0,0,0,7,147,0,21,4,1,0,0,210,0,76,0,0,0.007219,1.04,1.2,8,1.1,4,0,4,0,0,0,1.04,0.02102,1.07,2,0.002203,0.002598,0.002248,39,7,0.002537,2.06,0.052183,0.002453,clean
