@relation 'data/M_multi_metrics_ML.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-21'

@attribute 0.194WCHU_rfc... numeric
@attribute -0.26ck_oo_lcom... numeric
@attribute 0.318ck_oo_numberOfMethodsInherited... numeric
@attribute -0.289LDHH_numberOfAttributes... numeric
@attribute -0.311LDHH_fanIn... numeric
@attribute -0.36LDHH_numberOfPublicAttributes... numeric
@attribute -0.516LDHH_noc... numeric
@attribute 0.426CvsLogEntropy... numeric
@attribute 0.343LDHH_dit... numeric
@attribute -0.346ck_oo_dit... numeric
@attribute 0.387LDHH_numberOfPrivateAttributes... numeric
@attribute 0.434numberOfCriticalBugsFoundUntil:... numeric
@attribute 0.434ck_oo_numberOfAttributesInherited... numeric
@attribute 0.425LDHH_numberOfMethodsInherited... numeric
@attribute -0.337ck_oo_numberOfLinesOfCode... numeric
@attribute -0.374LDHH_numberOfPrivateMethods... numeric
@attribute 0.353LDHH_numberOfPrivateMethods... numeric
@attribute 0.426CvsWEntropy... numeric
@attribute 0.494ck_oo_noc... numeric
@attribute 0.419ck_oo_noc... numeric
@attribute class {buggy,clean}

@data
-3.053223,-1.215533,-0.705301,-0.504297,-0.244274,0.961878,0.350027,-1.020978,0.492191,0.866304,-0.198515,-0.176253,-0.048104,-0.092088,-0.293399,0.295081,0.029727,-0.168447,0.148622,-0.023595,clean
-3.292896,-0.763358,-1.026936,-0.648756,-0.222603,1.023264,0.369166,-1.177152,0.525036,0.740189,-0.304558,-0.327477,0.040193,-0.038932,-0.395111,0.108122,-0.082031,-0.045885,-0.040376,0.034659,buggy
3.702208,-7.186105,6.038491,2.551944,2.378208,0.242025,-2.665708,-2.60688,1.722478,-0.372458,-0.51654,1.588862,0.335791,2.940823,-1.020783,-2.959946,2.490617,5.181187,1.683173,-0.03349,clean
-1.276966,-0.385549,0.635677,1.06149,0.184053,-0.436725,-0.861383,0.644455,-0.232178,0.127949,0.247817,0.445095,0.017559,0.684937,0.448332,-0.292059,-0.599171,0.25862,1.372947,0.575773,clean
-1.607881,-0.392244,2.900628,-1.206046,-1.219269,-0.562075,1.203206,-1.79319,-0.400071,-2.440025,0.787982,-0.472248,0.607379,-0.936189,0.683623,0.016325,1.583573,1.068886,-0.382428,0.735043,clean
-2.004147,1.05187,0.23692,0.232805,-0.863105,-0.469573,0.53669,0.432298,-0.872734,-0.671014,0.526283,0.22469,-0.207368,0.463982,-0.355748,-1.055676,0.023039,0.174116,-0.435518,-0.796566,clean
-3.186022,-0.835993,-0.967582,-0.607177,-0.146627,0.982482,0.361268,-1.183461,0.568328,0.744724,-0.267046,-0.266833,0.003605,0.015082,-0.32262,0.171758,-0.012349,-0.04273,-0.008805,0.000885,clean
-3.286226,-0.860513,-1.01977,-0.702333,-0.15704,0.910063,0.343158,-1.147344,0.526474,0.781986,-0.240339,-0.268158,-0.01607,0.048221,-0.31009,0.194813,0.081838,-0.057678,-0.062835,0.083864,clean
1.320337,2.033214,-0.974418,1.519109,1.365149,-0.562426,0.293785,-0.284025,-0.014712,-0.021514,0.252657,-0.298033,0.39408,-0.81088,0.161726,0.563224,0.180151,0.682029,0.15801,-0.648023,clean
-0.311688,1.421004,-1.192813,1.520311,1.727979,0.249586,-0.505083,0.604198,0.131727,0.354139,-0.273374,0.161602,0.756128,-0.341252,-0.455852,0.1497,0.646165,0.810331,0.60804,-0.321624,clean
-2.730677,-0.650855,1.239178,-1.342206,-0.770979,0.630218,0.72222,-1.471015,0.10837,-1.513079,0.356723,-0.567655,0.755661,-1.495474,0.839333,0.225605,0.231752,0.179853,0.092374,-0.061291,clean
-1.768914,0.401008,0.068574,0.833128,0.118646,-0.378242,0.118068,0.740902,-0.396149,0.483603,0.575215,0.364623,-0.188644,0.465248,0.140769,-0.10646,0.426863,-0.10002,0.053546,0.153225,clean
-2.872243,-1.408517,-0.548789,-0.500969,-0.026642,1.057921,0.243731,-1.002153,0.526519,0.73812,-0.397062,-0.292964,0.092061,-0.000054,-0.385097,0.040738,-0.145004,0.010699,-0.067241,-0.015041,clean
-2.946034,-0.34509,-0.221895,-0.678661,-0.256625,0.730444,0.44052,-1.187398,-0.153545,0.493478,-0.220866,-0.12773,-0.62533,0.568946,-0.417242,-0.184942,-0.298508,0.041347,-0.010655,-0.001673,clean
3.96846,-0.118168,-1.663102,1.090718,-0.171807,0.444421,0.541894,0.670521,-0.156543,0.537327,-0.320163,-0.589666,0.56429,-0.126959,0.335213,0.55324,0.545596,-0.192261,-0.265776,0.050018,clean
-2.067708,-1.666913,-0.073019,0.531098,-0.977209,0.227407,0.17936,-0.625009,0.199637,1.077197,0.20284,0.375152,-0.204835,-0.684036,-0.137044,0.718108,0.347624,-0.596311,1.480214,-0.12453,clean
-0.520438,-0.467834,1.834817,0.718055,0.743807,-0.087119,-0.033474,0.172717,-0.72102,-0.159208,1.033191,1.887953,-0.092456,-0.428037,0.991602,-0.059911,-0.136161,-1.299015,-0.447218,0.293548,clean
-0.303885,1.462978,-0.625521,1.392022,0.923675,-0.299139,0.001567,1.126708,-0.271611,-0.398683,-0.591312,-0.018756,-0.43649,0.341952,-0.269756,0.316304,0.260426,0.121768,-0.09311,0.155459,buggy
-1.709523,1.496349,0.068359,0.58431,0.576203,-0.094944,-0.159205,0.768029,-0.737809,-0.253939,0.421445,-0.042958,0.214779,-0.162461,0.235724,-0.520698,-0.157057,0.204723,0.073484,-0.31806,clean
-1.654162,-0.313024,2.096574,-0.941017,-1.382635,-0.158118,1.021216,-0.855752,-0.536272,-2.312406,0.309381,-0.254027,0.085167,-0.020084,0.357192,-0.653806,-0.020734,0.546773,-0.357073,-0.956581,clean
-1.711574,3.584785,4.068612,-1.923709,-0.79869,-1.436133,0.126414,0.420447,-0.806129,-0.739551,0.62859,-0.366069,1.500709,3.033084,-2.525765,0.8394,-0.324598,-0.657425,0.501403,-0.68242,clean
-1.45122,0.321922,-0.954827,1.012557,0.849373,0.347837,-0.066622,0.620731,0.508962,0.157772,-0.463058,0.279749,0.61526,-0.169502,0.005443,0.161612,-0.209461,-0.233904,-0.183005,0.110917,clean
-2.977908,-0.367538,-0.218072,-0.701262,-0.299306,0.740141,0.437976,-1.147604,-0.170371,0.49779,-0.205533,-0.156091,-0.61672,0.552447,-0.417733,-0.184232,-0.349835,0.005865,-0.041938,0.008259,clean
1.992052,1.975802,-1.576896,1.563634,2.377853,-0.298053,-0.306121,0.357753,0.939954,-0.144228,0.785914,-0.195844,-0.327947,-0.520334,-0.801145,0.524475,0.167884,0.706494,0.853215,-0.70041,clean
-2.372227,1.257081,0.308984,0.140856,0.124452,-0.107189,0.024983,0.530175,-0.909797,-0.08986,0.534959,0.00058,-0.17857,0.136975,0.285552,-0.669511,-0.155358,0.024811,-0.177757,0.048629,clean
-3.263197,-1.039468,-1.082256,-0.892398,0.004493,0.612151,0.312953,-1.10774,0.474256,0.762765,-0.319605,-0.231345,-0.009952,0.158096,-0.204895,0.28702,0.168857,-0.019942,-0.150589,0.141912,clean
-1.145976,-0.87929,0.390321,0.642008,0.582006,0.552703,0.051281,0.385689,0.20183,-0.038198,-0.623113,0.349068,-0.115767,0.529945,0.074997,-0.258349,-0.364026,-0.34741,-0.56768,0.526465,clean
-3.19912,-0.30456,-0.442227,-0.937361,-0.245545,0.479553,0.412151,-1.098574,-0.230372,0.529138,-0.184528,-0.144122,-0.6507,0.689837,-0.323277,-0.108464,-0.116661,0.006125,-0.167499,0.178194,clean
-1.815611,0.346276,-1.017611,1.239656,0.341536,-0.19939,0.008303,0.973644,0.326255,0.711219,0.232603,0.016736,0.702516,-0.187605,-0.101778,0.011681,0.440237,0.064485,-0.113793,0.011096,clean
3.433933,3.204066,1.223323,-0.749315,1.447296,-0.798368,-0.596983,1.459662,2.108785,2.481241,-0.823196,-1.845003,-0.476219,0.667434,-0.520661,0.703337,-0.003234,-1.193663,0.81806,0.517093,buggy
-2.246967,-2.726918,0.487676,0.041286,-0.3287,1.014098,0.178735,-0.489477,0.322736,1.311694,0.036801,0.170471,-0.205736,-0.41225,-0.205868,0.63065,0.235333,-0.5648,0.738035,-0.347573,buggy
-2.403403,-0.821318,-0.687511,-0.16313,-0.13085,0.791871,0.372739,-0.587094,0.477667,0.211049,-0.514807,-0.113356,-0.261723,-0.249778,-0.315928,0.524162,0.246572,-0.255303,0.094817,0.140908,clean
1.012557,0.467496,-2.556542,3.285261,-6.886452,-3.931002,-10.374833,-3.108173,-0.032394,0.26945,-0.261344,-1.571023,0.182638,0.105755,0.658728,0.754729,0.484515,-0.316686,-3.830062,-2.04862,clean
-1.691742,-0.185785,-0.498225,1.053917,0.999884,0.242254,-0.363215,0.861717,0.457756,0.722545,0.247887,0.091994,0.732151,0.098179,0.181985,0.010276,0.337522,0.191779,0.269999,-0.174534,clean
0.39861,-1.339184,-1.870534,-2.275081,-0.942985,1.959834,0.391652,-0.214648,0.905774,0.155359,0.287064,-0.049525,-0.348869,-0.111311,-0.099586,1.060545,-1.226559,0.87768,-0.072848,-0.073114,clean
8.204697,-5.638946,-0.992034,4.227004,-5.183359,-7.391648,5.62001,2.209786,2.913814,-0.986908,0.305265,-0.050283,0.096378,1.613327,0.415428,-0.449789,1.080851,0.069531,0.28738,0.825594,clean
-0.968584,-1.148616,-0.312699,-1.030408,-0.040052,0.854877,0.185062,-0.598719,0.530804,0.092384,0.987147,-0.434908,-0.564717,-0.4763,0.320387,0.748473,0.47965,0.010894,0.101906,-0.080083,clean
-1.766099,-0.28631,-0.818669,0.298074,0.892066,0.703223,0.216795,-1.461248,0.559109,0.615911,-0.612033,0.188439,-0.155236,-0.19183,-0.7723,0.355177,0.722872,0.594536,0.745366,-0.546802,clean
0.316106,1.350525,-1.560485,1.63926,0.833867,-0.160197,0.126974,0.511249,-0.187721,0.724338,-0.39536,-0.241994,0.572868,-0.382461,-0.169104,0.655717,0.467605,0.690869,0.218975,-0.197688,clean
-2.354867,1.110978,0.115258,0.225343,0.16144,-0.094875,0.056181,0.444166,-0.63623,-0.103671,0.592121,0.036764,0.041008,0.01135,0.269013,-0.601548,0.025943,0.099363,-0.049308,-0.064931,clean
-1.992098,-0.342963,-0.476078,-0.482199,-0.056755,1.000226,0.432323,-0.901485,0.477218,-0.63882,-0.758086,-0.49269,0.262979,-0.795502,-0.137377,0.278107,-0.401638,0.14067,0.079624,-0.478053,buggy
-2.458794,0.199742,-0.959245,0.640504,0.477351,0.298804,-0.18791,0.806022,0.289043,0.717809,0.17501,-0.093956,0.746929,-0.141026,-0.000297,-0.045254,-0.059878,-0.033817,-0.029834,0.124539,clean
-0.572178,0.303967,0.581336,1.032366,1.176838,-0.032678,-0.06895,0.0087,-0.31237,0.325083,0.479189,1.784092,0.119621,0.13448,0.395789,-0.096925,-0.543196,-1.008465,-0.37232,0.281461,clean
-2.516805,1.395155,0.725121,-0.229239,-0.347539,-0.220102,-0.087829,0.377656,-1.318899,-0.645944,0.808589,0.21563,-0.599867,0.969047,-0.020323,-1.032517,-0.446479,0.179937,0.083365,-0.555103,clean
14.964877,-22.909319,18.642926,5.926303,2.866894,-0.614502,-7.392874,9.264605,5.687296,2.409795,-1.901413,0.759663,-1.766187,1.555218,-0.43642,-0.288488,1.843718,-1.352685,-1.530486,-1.878385,clean
-1.881741,0.728803,-1.261538,0.715404,0.708555,0.458151,-0.167934,0.51118,0.189227,0.468753,-0.232674,-0.256112,0.611843,-0.319227,-0.297931,0.056021,-0.080934,0.040392,-0.046813,0.092491,clean
-2.364973,-0.90357,0.168698,-0.381751,-0.376401,0.694057,0.448344,-0.912393,-0.293454,0.604579,-0.26189,0.096674,-1.022965,0.276706,-0.375389,0.401889,0.03314,-0.376381,0.3954,-0.111095,clean
-1.50958,0.539933,-0.547819,1.065614,-1.078881,-0.938223,0.886625,0.660029,-0.164136,0.073219,0.166544,0.336942,-0.057756,0.455853,-0.457403,-0.723097,0.568012,0.039353,-0.744281,0.453407,clean
-2.197924,-0.106692,-0.630016,0.841746,0.487605,0.342907,-0.231685,0.737703,0.149156,0.992539,0.300998,0.147073,0.597842,-0.375891,-0.049568,0.170211,0.175821,-0.19072,0.35112,-0.133627,clean
-0.587455,2.46657,0.132348,0.807895,1.123856,-0.23813,-0.139215,0.261174,-1.253046,-0.233344,0.076047,0.535116,-0.388464,0.251441,0.047048,-0.477557,-0.177284,0.218656,0.04435,-0.264595,clean
0.493222,1.076458,-1.011897,1.569538,0.172342,-0.843987,-2.556919,-0.831749,0.569288,-0.671644,0.134755,1.234139,-0.175595,0.490701,-0.049845,-0.108394,-1.438919,0.652553,2.72537,2.506378,clean
46.164138,-2.028458,0.255608,0.917874,11.133965,6.556965,-0.534352,-10.366288,-2.710312,-0.040205,-1.730045,4.207219,2.608944,0.73743,-0.545778,-1.198811,-3.39328,2.150038,-3.506729,1.176507,buggy
7.735665,-6.033833,4.709188,0.197189,1.46069,-2.748062,1.040976,-1.463241,-1.266044,1.893419,0.040945,-2.527686,-0.659895,1.247706,-0.591329,1.396935,-1.712958,0.582935,1.529647,-0.887495,clean
-1.813494,0.834409,-1.068249,1.100817,1.089551,0.210754,-0.314678,0.724114,0.337851,0.532649,-0.026204,-0.042221,0.923825,-0.138593,-0.08615,-0.15307,-0.010661,0.355015,0.242373,-0.259753,clean
5.121087,2.046297,-2.270233,1.363651,1.301434,1.532185,-0.981287,0.948383,-0.589298,-1.047232,-2.213452,0.696307,0.651888,-0.800191,-0.550778,1.444988,-0.100132,0.924669,1.594674,-0.035283,clean
0.347343,-5.059602,3.25677,1.041296,0.311216,1.370325,-0.568726,0.163083,-0.191419,0.865942,-0.314402,0.268374,-0.033408,-1.510365,-0.662943,0.422238,-0.316646,-0.02943,1.303725,-0.928276,clean
0.841746,-6.726118,7.753121,0.376429,-1.325658,0.315184,0.029112,0.196821,-1.431012,-0.195855,2.413515,1.720452,-0.000276,-4.340761,1.756564,2.381383,2.146136,-2.202291,2.892625,-1.597636,clean
0.676918,0.583086,0.240276,1.583067,1.507094,0.166427,-0.194075,1.207017,0.104616,-0.904937,-0.922851,0.326422,0.271288,0.600406,0.491815,0.081581,-1.013224,0.128658,0.094936,-0.390065,clean
-1.000033,0.309892,0.026669,0.904249,0.668802,0.180466,-0.071657,1.095399,0.012287,-0.54851,-0.292902,-0.059772,0.172768,-0.48629,0.270372,0.138515,-0.125288,0.032623,0.024084,-0.21745,clean
-1.945127,0.640659,0.687509,0.298601,0.094657,0.040766,-0.003749,0.705181,-0.218145,-0.604297,0.419473,-0.247161,1.202272,-0.846846,0.432422,0.050123,-0.275681,0.193131,0.248243,-0.163162,clean
-2.169478,1.438064,0.472999,-0.180825,0.180763,-0.16291,-0.067856,0.691038,0.368998,0.401531,0.010164,-0.531474,1.410325,0.360127,-0.736038,0.428542,-0.290599,-0.619451,0.037007,-0.004701,clean
-2.366647,0.363015,0.014904,0.280139,-0.062735,0.036585,0.151879,0.578554,-0.229284,-0.051465,0.538141,-0.042531,0.353404,-0.265903,0.412531,-0.396067,-0.123434,-0.070917,0.048016,-0.081918,clean
-0.213186,2.935215,2.942631,-1.923931,-1.347974,-1.246806,0.620231,0.216967,-0.331832,-0.548643,0.87927,-1.196579,-0.454058,-1.881863,1.2185,-0.807756,0.897907,-0.121459,-0.724796,0.652103,clean
-2.456166,-1.922182,0.020547,-0.259915,-0.279828,1.022072,0.394856,-0.820289,0.542856,0.548572,-0.289376,-0.185699,0.054481,-0.194148,0.013486,0.333681,-0.345234,-0.25553,0.345301,-0.211085,clean
-1.478002,0.420729,-0.846755,2.194601,-3.127516,-2.224579,-6.429589,-1.481392,0.18427,-0.107697,0.138229,0.014764,-0.223143,0.517313,0.202652,-0.197699,-0.512737,-0.317852,0.259243,-0.227158,clean
-0.883375,-0.737798,0.153617,1.421919,0.295269,-0.461035,0.240228,1.501677,0.597965,-0.064256,0.104012,0.111867,0.278126,0.683638,0.65632,0.074804,-0.111234,-0.055971,0.163287,0.083235,clean
-2.008156,0.331011,-1.046837,0.762889,0.49269,0.488561,-0.138122,0.935015,0.388455,0.232133,-0.325635,-0.268849,0.757048,-0.229619,-0.166805,-0.112903,-0.373997,-0.010048,-0.132071,0.106826,clean
1.046564,1.831235,-0.999604,0.843732,-2.21703,-0.818002,-3.636542,-0.796211,-2.469956,1.950578,0.48342,-1.308221,-0.016685,0.684191,1.078116,0.787833,-0.391338,0.503895,-2.355345,-1.21611,clean
-2.395651,0.938379,-0.794153,0.610877,0.557298,0.20779,-0.206216,0.741306,0.059487,0.199422,0.325701,-0.177164,0.883543,-0.657493,0.126347,-0.35685,0.083982,0.195376,-0.010491,-0.300596,clean
8.191427,-1.815964,-1.772678,0.074147,-4.662156,-1.178483,2.055538,2.77046,-0.406509,0.92489,2.445949,1.595154,-1.609236,-0.408721,-0.719127,1.871314,1.862481,1.364672,-0.736729,0.376151,clean
-2.188109,1.856536,0.967796,-0.077793,-0.027032,-0.406523,0.092699,0.441232,-1.581884,-0.644391,0.848853,0.348065,-0.861239,1.249248,-0.065299,-1.094354,-0.322177,0.309342,0.039794,-0.923376,clean
9.898815,2.964446,0.646548,-0.178765,0.657711,1.004977,-0.061655,0.846134,-1.937822,0.252828,-2.377551,0.792244,-2.464196,-0.573999,1.931701,0.717566,-0.088567,0.220407,0.712023,0.049327,buggy
-3.132362,-0.867104,-0.481144,-0.797713,-0.337508,0.887387,0.458584,-1.189774,0.439431,0.250438,-0.044015,-0.305281,-0.003287,-0.386718,0.023472,0.041474,0.134509,0.01095,0.027648,-0.281067,clean
0.29517,-6.208275,5.368024,0.181117,-0.038382,1.603491,-0.299652,0.449551,0.273764,-1.119744,0.020965,-0.475861,1.11595,-1.311797,1.095096,-0.213846,-0.324172,-0.056873,0.336904,-0.865876,buggy
-0.33166,0.348095,2.201109,0.538195,0.786218,-0.306552,0.093837,-0.220538,-1.036903,-0.983424,1.300906,1.853872,-0.043813,-0.990788,1.336281,-0.318892,0.194194,-1.06632,-0.336267,-0.005929,clean
-2.728881,0.284565,-1.071127,0.44855,0.334463,0.471324,-0.150947,0.592492,0.228238,0.750889,0.124599,-0.181894,0.743519,-0.198951,-0.187617,-0.196545,-0.138671,-0.034918,-0.17707,0.216716,clean
9.425714,6.51035,4.857596,-0.2202,0.593551,-3.93094,-1.033861,-1.99325,-0.914436,5.096877,0.048343,1.43884,-3.524734,0.752605,1.477733,0.656534,0.046181,-0.622128,-0.135341,0.079558,buggy
-2.587034,-0.461542,-0.002514,-0.417135,-0.099794,0.627846,0.41692,-1.279141,-0.174504,0.653399,-0.110082,0.130299,-0.705042,0.476918,-0.387966,-0.0118,0.023219,0.086541,0.41967,-0.285686,clean
-3.274711,-0.949991,-1.051013,-0.797366,-0.076274,0.761107,0.328055,-1.127542,0.500365,0.772376,-0.279972,-0.249752,-0.013011,0.103158,-0.257492,0.240917,0.125347,-0.03881,-0.106712,0.112888,clean
-2.7332,-0.220212,0.678993,-0.82808,-0.485224,0.414005,0.51932,-1.203715,-0.377564,-0.108457,0.296428,-0.047397,-0.386126,-0.138229,0.02831,0.05359,0.31557,0.121089,0.365129,-0.209301,clean
-0.935546,-1.956402,2.754428,-0.690376,-0.366082,0.576455,0.670117,-1.163144,-0.22686,-1.846899,-0.115027,-0.100943,-0.082466,-0.128289,0.717203,-0.826631,-0.085855,0.302841,-1.003399,0.089959,clean
16.678048,-7.358128,2.435363,-1.788134,-6.637283,3.616971,-7.74123,1.929068,-2.736395,-0.443878,0.440579,-0.089292,2.130032,-1.911674,1.720881,1.973447,0.309502,0.780988,-1.880642,-1.660696,buggy
-3.197177,-1.332417,-1.196008,-1.206111,0.311774,0.080391,0.260006,-1.051777,0.387893,0.729264,-0.463724,-0.153433,-0.001155,0.348641,-0.019823,0.450936,0.330317,0.048841,-0.287609,0.225568,clean
-0.345893,0.531781,-0.048434,1.075411,0.757244,0.534635,-0.174243,1.483446,-0.102476,-0.920953,-1.167634,-0.383241,0.208542,0.472587,-0.06291,-0.356454,-1.167583,0.157813,-0.302492,-0.054361,clean
-2.400402,1.121388,0.157134,0.1941,0.070787,-0.12952,0.103805,0.458409,-0.669248,-0.183531,0.628312,0.01639,0.050518,-0.01224,0.297413,-0.644283,0.014959,0.081356,-0.080114,0.048841,clean
2.343374,-1.163416,0.423383,1.314586,-0.017505,0.23786,0.049168,1.173847,-1.051428,1.091181,0.506441,-1.105322,0.870293,0.573972,1.308145,-0.366667,1.095017,-1.053437,0.680286,-0.107511,clean
-0.482841,0.238311,-1.400204,0.305057,0.24412,0.483434,0.18847,0.746627,0.783333,-0.554524,-0.122441,-0.415086,-0.340816,-0.714363,-0.771753,0.489204,-0.253648,-0.305776,-0.24618,0.509703,clean
-1.883018,-0.320628,0.486183,-0.19353,0.16185,0.556938,0.40137,-0.841918,-0.20233,-0.171677,-0.566122,-0.179421,-0.812994,0.966513,-0.053607,-0.310964,-0.555248,0.142436,0.01696,-0.164189,clean
-2.255031,0.813657,-1.397532,1.299729,-0.33848,-0.44787,-2.789005,-0.047846,0.392392,0.405678,0.084466,-0.0324,0.694576,-0.044951,-0.050633,-0.216872,-0.351156,0.284152,0.711974,0.599979,clean
3.154418,0.4257,-0.990837,1.388964,-0.384027,-0.722476,1.00794,0.960873,0.160556,-0.440407,0.087568,-1.493884,-0.877783,0.269897,-0.325491,0.419942,0.021633,0.164106,-0.63673,0.212827,clean
-1.43709,0.001402,0.488275,1.016974,0.385974,-0.023098,-0.375055,0.942341,-0.548435,0.441901,0.228468,0.261615,0.107201,0.218283,-0.041439,-0.324805,-0.461129,0.013792,0.580281,0.084697,clean
-2.524194,-0.123528,-0.898975,0.435704,0.527829,0.317152,-0.209805,0.728246,0.421719,0.683718,0.187219,-0.140613,0.715517,0.15829,0.12035,-0.140135,0.058456,0.009136,-0.271169,0.282315,clean
4.629915,0.986458,-2.5762,0.286066,0.880349,1.363005,-0.005195,0.649089,-0.01206,-0.317061,-0.451927,-2.540674,0.781612,-0.24179,-0.150432,-0.914269,0.590274,-1.522604,1.173174,-0.19563,buggy
-2.541696,-0.047032,-0.882546,0.498695,0.461011,0.425921,-0.203539,0.700591,0.373604,0.711136,0.170681,-0.163017,0.741124,0.044901,-0.000644,-0.2153,-0.020087,0.001098,-0.236425,0.25494,clean
-2.433989,-1.607319,0.45901,-0.526441,-0.494386,1.079094,0.53968,-0.950602,0.263448,-0.237602,-0.348927,-0.364386,0.164997,-0.89799,0.26253,0.168189,-0.679177,-0.162472,0.315895,-0.583838,clean
8.968995,0.979265,-2.142242,-0.056928,1.563911,2.096685,-0.157479,1.175683,1.322865,-4.441566,-2.526122,-0.531301,-1.484706,-0.755619,-0.59093,1.431935,-1.118889,-0.466724,-0.068051,-0.069607,clean
-2.165647,0.800751,-0.192446,0.66568,0.428169,0.039749,-0.136321,0.667187,-0.515399,0.637994,0.331526,0.200013,0.013223,0.311695,-0.155339,-0.286183,-0.085185,0.017605,0.188766,-0.02929,clean
-3.117698,-0.978506,-0.741561,-0.651797,-0.195101,0.94529,0.394995,-1.154961,0.592242,0.516856,-0.178611,-0.320074,0.037659,0.121,-0.087797,0.089474,0.017913,-0.056788,-0.090276,0.138802,clean
-2.009871,0.399975,-0.507177,0.892526,0.349097,-0.030265,-0.542171,0.81516,0.235606,0.056372,0.302771,-0.056981,0.893757,-0.477328,0.370986,-0.355304,-0.213758,0.262013,0.638293,-0.013811,clean
0.40441,1.54996,1.974922,-0.254106,0.505749,-0.366005,0.404115,-1.005481,-1.583201,-1.533635,2.036789,0.784399,-0.270897,-1.730119,1.574597,-0.389404,-0.004929,-0.720094,-0.766677,0.184106,clean
-3.149857,-0.651065,-0.181152,-0.891919,-0.496625,0.859892,0.521449,-1.371467,0.111013,-0.029009,0.100184,-0.312819,0.010693,-0.698354,0.082274,-0.068172,0.192493,-0.083781,0.018139,-0.100753,clean
-2.207144,0.881828,-0.355829,0.582124,0.346682,0.038677,0.006184,0.63239,-0.324027,0.353787,0.144001,0.016229,0.161565,0.439613,-0.090213,-0.452155,-0.504657,0.108431,0.036482,0.02689,clean
-2.390041,-1.297638,-0.455221,-0.274423,0.399967,1.223334,0.22194,-1.402125,0.77615,0.419959,-0.738292,-0.3213,0.145742,0.267821,-0.771024,-0.437018,0.287675,0.771663,-0.087698,-0.007392,clean
-1.696529,0.516037,-0.176577,0.766068,0.390494,0.06412,0.022579,0.972643,-0.190831,-0.03186,-0.273028,-0.060134,-0.190281,0.485007,-0.125136,-0.179981,-0.27987,-0.037996,-0.133168,0.22695,clean
-1.331937,-0.81565,-0.13723,1.041184,1.188286,0.379947,-0.4151,1.006863,0.764438,0.41758,0.098282,-0.078086,0.836021,0.474654,0.33028,-0.190201,0.137344,0.436623,-0.045219,-0.007236,clean
1.128686,1.149682,-0.724541,1.582446,0.289784,-0.165305,0.475726,1.086513,-0.490027,-0.59624,-1.357899,-0.559807,-0.396791,0.199485,-0.178596,0.569481,-0.396603,0.282235,-0.237381,0.11133,clean
-0.387545,1.145034,-0.613241,0.94426,1.071494,-0.126829,-0.12935,1.160671,-0.254344,-0.589011,-0.815338,-0.06621,-0.37559,0.487481,-0.121668,0.280333,-0.080456,0.043592,-0.181075,0.241046,clean
4.780974,2.121256,1.940343,-1.773987,-0.589398,-0.471085,0.255958,0.741477,0.220415,2.331346,0.221768,-2.521316,-0.714466,-0.009488,1.741872,-0.257388,0.044697,-0.738713,0.539256,0.314563,clean
-1.847554,0.211974,-1.047013,-0.491186,1.109695,-0.59365,-0.17091,0.358993,0.453084,0.390084,1.091006,0.302412,0.071696,0.572134,0.125828,-0.220213,-0.195784,-0.015763,-0.589739,0.489627,clean
0.937397,-0.404241,0.944519,0.92856,1.276854,0.026796,-0.121258,-0.070055,-0.471541,0.928576,1.319129,1.176737,-0.180613,0.028183,0.658037,0.460847,-0.776684,-0.8418,-0.345645,0.329478,clean
-2.104496,-1.282262,0.845621,-0.591601,-0.161319,0.483886,0.408485,-0.679093,-0.371878,0.133979,-0.329609,-0.07876,-1.176107,0.891022,0.111459,0.199592,-0.21208,-0.192414,-0.138649,0.376079,clean
2.792895,2.899345,-0.397826,1.456863,1.398554,0.176444,0.011793,1.147635,-0.949153,-2.642042,-2.171438,0.55749,-1.413019,0.085054,-0.93421,0.785355,-0.163594,0.410915,0.759214,-1.532297,clean
-0.951058,1.40627,1.413724,0.247562,0.695702,-0.284045,0.188651,-0.584339,-1.108481,-1.079852,1.163483,1.603498,0.110312,-1.007886,1.014301,-0.708322,0.065512,-0.909269,-0.611464,0.160626,clean
16.255637,-4.247834,1.225151,4.463291,-5.005881,-2.729927,4.468555,1.762494,0.536129,-3.046129,-1.010738,2.027714,-1.003489,0.328259,-2.028759,-1.081102,-1.616303,-0.968595,-0.721791,0.003861,clean
5.05732,1.81303,-0.571171,0.748941,1.639728,0.195878,0.028327,0.630853,-0.267408,-1.560646,0.125957,-2.142342,-0.422362,0.37862,0.41715,-0.561676,0.775711,-0.051864,0.210033,-0.041587,buggy
-2.406415,-0.725463,-0.730004,-0.601227,-0.457616,0.951804,0.72675,-1.021888,0.572161,-0.59621,-1.087203,-0.348777,-0.673518,-0.664441,-0.40942,0.556699,0.315562,-0.251254,-0.070972,-0.075315,clean
