@relation 'data/M_multi_metrics_PDE.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-18'

@attribute 0.194WCHU_numberOfLinesOfCode... numeric
@attribute -0.361WCHU_numberOfPublicAttributes... numeric
@attribute 0.371WCHU_fanIn... numeric
@attribute 0.403ck_oo_numberOfMethodsInherited... numeric
@attribute -0.317ck_oo_numberOfMethods... numeric
@attribute -0.486WCHU_noc... numeric
@attribute 0.433LDHH_numberOfAttributesInherited... numeric
@attribute 0.297WCHU_numberOfAttributesInherited... numeric
@attribute -0.277numberOfHighPriorityBugsFoundUntil:... numeric
@attribute 0.506LDHH_dit... numeric
@attribute 0.305numberOfCriticalBugsFoundUntil:... numeric
@attribute -0.5LDHH_numberOfPrivateAttributes... numeric
@attribute -0.346ck_oo_numberOfAttributesInherited... numeric
@attribute 0.317ck_oo_numberOfAttributesInherited... numeric
@attribute -0.523LDHH_fanOut... numeric
@attribute -0.381ck_oo_numberOfPublicMethods... numeric
@attribute 0.447ck_oo_dit... numeric
@attribute class {buggy,clean}

@data
-2.066618,0.848986,-0.996049,6.604695,-0.544689,0.59196,0.710173,1.470533,1.928659,-1.600343,-0.638979,-0.899238,-0.016808,-0.806221,-0.008446,-0.658614,-1.51893,clean
-1.227938,0.272466,2.255237,-0.766928,-0.418527,1.180859,-0.191684,-0.408498,0.809027,0.490774,-0.107311,0.109216,0.487084,0.827778,-0.086532,-0.930904,-0.73631,clean
-3.118516,-0.041353,0.011311,-1.039703,-0.168572,0.3346,0.024286,-0.104227,-0.351852,0.103474,0.146607,0.386542,-0.017132,-0.067415,-0.291875,0.05816,0.358355,clean
4.089076,1.152882,0.663865,0.752658,-1.209307,1.530867,1.052263,0.182522,0.193729,0.320288,-1.319956,0.264302,-0.160972,3.078565,-1.423509,-1.024627,0.200713,clean
-1.574506,0.137112,-1.145451,-1.733031,-1.932085,0.632282,-0.181275,0.737125,-0.242241,0.94268,-0.053368,-0.223659,0.333917,-0.705805,-0.172636,1.803655,-0.019494,clean
-0.762045,0.227239,-0.753105,0.608067,-0.957434,0.409758,0.047869,0.22086,0.266914,-0.342736,-0.792076,-0.823831,0.886448,0.579339,-0.442601,-0.230406,0.430253,clean
-1.437288,-0.778243,-0.546554,-1.581238,0.779933,-0.140409,0.694292,0.359948,0.462539,0.290505,0.70201,0.45125,0.837709,0.322806,0.656498,0.193436,0.323559,buggy
-1.654437,0.466578,-0.416128,0.653809,-0.36082,0.382118,-0.378082,0.301452,0.458937,-0.329741,-0.729891,-0.413252,0.186526,0.345336,-0.595695,-0.449219,-0.196878,clean
6.776818,-0.336649,-2.619596,-2.195342,-1.648421,-0.089231,-0.394903,0.124308,-1.158523,0.388389,-0.823282,0.030764,-1.04603,0.692525,0.883857,0.559044,-0.086443,buggy
-0.860403,-0.152818,-0.315129,0.87267,-0.099285,0.417868,-0.879031,0.741483,1.12313,-0.710553,0.018406,-0.526881,0.42344,0.723159,-0.891237,-0.291322,0.110175,clean
-2.453835,-0.218271,0.219429,0.045986,0.859522,-0.392861,-0.505651,0.347712,0.768052,-0.356433,-0.312547,-0.21931,-0.257327,0.00233,-0.607143,-0.322817,-0.062028,clean
-2.985011,0.063938,-0.116053,0.177413,-0.243197,0.241979,-0.21633,-0.311112,0.162384,-0.481818,-0.000134,-0.303349,-0.068322,0.149424,-0.091608,-0.634157,0.048125,clean
4.844407,-1.0432,0.539998,-1.511072,2.069773,0.045323,-0.522469,0.720372,1.752969,0.64897,-1.402282,0.376313,0.250656,2.235978,0.175652,0.992638,-0.783896,clean
-1.7183,0.011529,-0.828638,-0.540516,-1.396943,0.464847,-0.389358,0.496226,0.274807,0.190644,0.075834,0.040815,0.443126,-0.384998,-0.137496,0.917192,0.502548,clean
4.173248,-0.318077,-1.05468,3.17986,2.887246,0.140126,7.784954,2.604081,-1.098404,0.413979,-0.689304,4.209625,2.785553,-1.293533,0.881056,-0.438259,0.800129,clean
5.700648,1.740783,2.738882,0.905525,-0.894368,0.571874,0.836562,-2.497335,1.099449,0.062653,-0.451362,1.124504,0.83577,-0.163723,-0.422638,-1.026062,0.409298,clean
-3.710219,-0.093286,-0.093633,0.130513,0.137765,0.186864,-0.319219,-0.009495,0.288367,-0.590803,0.282251,-0.132062,-1.076052,-0.600698,0.014188,-0.034276,1.263457,clean
-3.593351,-0.442059,0.228236,-1.136351,0.718987,0.262326,-0.133272,0.25892,-0.633945,-0.203664,0.360111,0.2184,-0.315355,-0.3982,-0.188146,-0.242948,-0.064948,clean
5.471024,1.372976,-1.049194,3.462176,0.897771,-1.058073,-2.196992,-1.19663,2.330558,-1.920834,-1.836228,1.512325,2.024253,-0.594466,-0.051361,-0.154486,-0.598376,clean
6.896477,-5.262879,-3.942843,-3.083903,-3.66883,-0.312724,6.085281,-1.968803,0.429937,1.255694,3.530134,-7.473825,4.485306,3.717841,5.99861,0.922117,-1.649615,clean
0.716268,0.301939,1.117481,-0.936355,0.684948,0.275731,-0.029901,-1.362617,-0.480788,-0.228718,-0.657052,1.041109,-0.16841,0.837596,-0.209082,-0.142297,-0.215924,clean
-2.622993,-0.959867,-0.261243,-0.783858,0.4209,0.104616,0.402278,0.425509,0.580612,0.101869,0.636066,0.176469,0.188646,-0.171065,0.587499,0.378941,0.483518,clean
-3.101665,-0.09387,-0.12009,-0.608018,-0.261398,0.231883,0.01368,-0.265577,-0.34891,-0.182206,0.137453,0.268611,0.297352,0.159247,-0.042441,-0.518532,-0.154624,clean
-0.237457,-0.348821,-0.498019,-1.566915,0.608106,-0.130279,0.353641,0.066748,0.253255,0.379007,0.356153,1.007383,-0.039802,-0.513928,0.212377,0.522047,-0.557255,clean
-3.280715,0.228536,-0.309168,1.520219,-0.554712,0.307028,-0.290551,-0.122496,0.592811,-0.914225,0.599212,-0.080497,-0.863926,-0.272128,0.014873,-0.323144,0.525893,clean
-1.726514,0.112568,1.291463,-0.957994,0.346969,0.679018,-0.166408,-0.062215,0.74847,0.424864,-0.121872,-0.036956,0.195426,0.412649,-0.480702,-0.113748,-0.755535,clean
-0.764999,1.118938,5.022655,-0.848567,-1.29745,2.498676,-0.168441,-0.937429,1.478838,1.383153,-0.108244,-0.316493,0.064234,0.26619,-0.005761,-0.943143,-1.378929,clean
6.959119,1.655243,-1.906447,5.562982,4.913496,-2.542907,-3.204176,-2.010336,-2.192491,5.179608,-0.413812,1.308611,1.692497,-1.552669,0.708546,-1.986604,0.542844,clean
-0.032551,-0.380731,-0.330504,-1.083466,0.913249,0.015149,-0.170514,0.554201,0.800898,0.134041,-0.098763,0.944722,0.48903,0.554136,-0.337063,1.333131,0.843949,clean
-3.604279,-0.301984,0.066663,-0.819968,0.384917,0.136644,-0.052618,-0.09905,-0.307274,-0.148315,0.105966,0.282306,-0.360136,-0.18251,-0.012093,-0.203049,0.136253,clean
-3.345805,-0.005145,-0.146381,0.585826,0.217911,0.210324,0.106606,0.183915,0.090491,-0.365656,-0.337175,-0.162853,-0.01194,-0.642164,0.102499,-0.338609,-0.035489,clean
-0.183635,-0.169599,-0.731974,-0.171701,0.569998,-0.436447,0.604241,-0.795337,0.413243,-0.325028,0.187464,-0.17548,0.364787,0.006106,0.615613,-0.234801,0.342422,clean
1.778156,0.951712,-2.103655,1.941955,-1.890319,-0.00702,-0.59956,0.379715,1.045064,-0.62467,-0.585281,0.200354,0.681631,-1.655172,0.558362,0.654716,0.6144,clean
-0.805764,0.165929,-0.84919,-1.005649,-1.007282,0.226248,0.52531,-0.743957,-1.260488,0.017486,0.172107,0.264571,-0.644402,0.084329,0.392673,0.409318,-0.217596,clean
0.334226,0.089,-0.515544,0.706337,0.510741,-0.097481,-0.236006,0.022782,0.362518,-0.61417,-1.111248,0.494255,0.470618,0.492279,0.268416,-0.627328,0.374846,clean
-2.285342,-0.32948,0.304355,-0.903752,-0.026134,0.228841,-0.07781,-0.634347,-0.650983,-0.118848,-0.05747,0.921501,0.050124,-0.112601,-0.068481,-0.032598,-0.059614,buggy
4.189819,1.109073,4.764922,-1.820069,-1.025498,2.303522,-0.829609,-0.53144,1.705035,2.165345,-0.747086,1.13769,-1.492258,-0.894216,0.281018,0.508352,-2.067024,clean
8.309816,2.515837,6.77208,-0.260589,1.471886,2.041986,-1.67576,-2.855601,0.660209,-0.192518,-1.812324,4.1872,0.645164,0.723564,-0.152042,1.764796,-1.057156,buggy
-3.578119,-0.234512,0.085888,-1.077053,0.202083,0.181128,0.065086,-0.221577,-0.546565,-0.009197,0.133867,0.399281,-0.199825,-0.165568,-0.131021,-0.338012,-0.146508,clean
-2.405239,0.301141,-0.659145,1.35738,-1.187909,0.471164,-0.439647,0.296784,0.902423,-0.59669,0.512978,-0.139148,-0.505434,-0.346637,-0.105727,0.537771,0.990072,clean
9.443485,2.375451,4.84315,-1.360287,-1.407472,2.114233,0.338447,-2.676862,2.030447,1.526074,0.341645,3.25816,1.136125,-1.654669,-0.561356,2.449317,-2.034513,buggy
-2.684881,-0.140859,0.730045,-0.777809,0.08929,0.414366,-0.127676,-0.192792,0.066942,0.108484,-0.178267,0.027663,0.306865,0.268928,0.428771,-0.455067,-0.66769,clean
0.833216,1.104091,0.219645,2.357562,-0.701199,0.079844,-0.582902,0.222833,1.325521,-0.40699,-1.552161,-0.489777,1.011996,-1.285871,-0.153622,-0.502626,-1.555729,buggy
1.149983,-0.896383,0.150575,-0.284604,0.921028,-0.112037,1.216,1.274236,0.112418,0.152129,-0.787997,1.507617,1.796073,0.610431,1.038507,0.097699,0.043235,buggy
0.247068,-0.283893,-0.971295,-1.523008,-0.284607,0.021994,-0.182963,0.065761,-0.899724,0.043455,-0.103872,0.146906,-0.825016,-0.284252,0.669759,-0.415014,0.620036,clean
26.848233,1.480852,-9.671919,-6.005358,-10.071458,-0.628829,4.600161,-2.23085,-0.563201,3.00335,5.215534,0.323883,-0.035623,-4.624499,-0.820956,-2.836042,-4.128468,buggy
0.691573,0.938546,2.001275,1.939648,-0.976416,-2.045433,-0.385314,-1.259392,0.248437,-1.577688,-0.206267,0.95451,1.779869,-0.494291,-0.210498,-0.435746,-0.118852,clean
-0.375622,0.529523,-0.68387,3.241877,1.997435,-0.668169,-1.564894,-0.69715,-1.214743,3.277463,1.30453,0.392137,0.710757,-0.833442,-0.420562,0.14691,0.787922,clean
-4.001473,-0.146124,0.174916,-1.036379,0.503481,0.155788,-0.159401,-0.161511,-0.673971,-0.031689,-0.104174,0.322283,-0.70172,-0.412454,-0.271044,-0.043511,-0.235786,clean
-1.129017,0.286473,-0.264534,1.052083,-0.217398,0.433789,-0.266156,0.278623,0.166959,-0.840933,-0.118108,-0.003446,0.523291,0.027035,-0.214682,-0.087679,0.185507,clean
-1.211535,-0.699437,-0.430366,-1.493849,1.398924,-0.398435,1.142933,-0.498126,0.054823,0.059382,0.765762,0.029909,0.047037,-0.212127,0.26935,0.224227,0.662601,buggy
19.777111,-2.005626,-2.40284,-3.509394,1.5317,0.66085,-1.176044,1.581027,-4.333785,-2.596532,0.48603,-4.427738,-2.014862,1.971143,2.773911,0.282571,1.941944,buggy
-2.483707,0.309934,-0.432094,-0.083958,-1.128475,0.486176,-0.096823,-0.177356,-0.022903,-0.276386,0.298469,-0.178267,-0.196595,0.31017,-0.521939,-0.367108,0.023512,buggy
-0.366009,0.692935,-0.127032,-0.152626,-2.317105,-0.204481,0.096123,-0.517021,-0.073145,-0.212745,0.512746,0.279792,0.45541,0.197835,-0.432142,-1.363186,0.83467,clean
5.371413,-0.418757,-0.532203,2.008942,3.27275,-1.182474,8.357641,-4.452889,-1.104564,-1.494835,1.41548,-2.314004,1.265962,-2.931574,-1.967274,2.304063,1.053062,clean
0.008576,0.791041,-1.192492,4.970771,1.202497,-1.011522,-3.036583,-1.440031,-0.817671,3.495077,1.911597,-0.219787,1.897703,-0.778001,-0.167354,-0.554884,0.313091,clean
-3.720882,-0.238449,0.12859,-1.11148,0.489175,0.127395,0.032302,-0.140632,-0.478698,0.032596,0.040322,0.343271,-0.310309,-0.263704,-0.066777,-0.157631,-0.186873,clean
-1.818776,-0.794296,0.280618,-1.012343,1.18066,-0.100559,0.537945,-0.907168,-0.660865,-0.341463,-0.328609,-0.391501,0.045902,0.540523,0.045882,0.793342,0.05357,clean
-3.067815,-0.053644,-0.047846,0.506359,-0.072549,0.108812,0.161675,0.344484,0.135793,-0.32063,-0.128049,-0.031233,-0.070222,-0.125484,0.266974,-0.238154,0.216505,clean
-0.576389,0.427618,0.363229,-0.437381,-1.005392,0.239289,0.63788,-1.699396,-0.905411,-0.502611,0.205915,-0.052036,0.503747,0.792714,-0.120932,-0.783225,-0.121232,clean
1.852626,0.068575,1.599644,0.133171,-0.673345,0.800003,-1.183893,0.95087,-1.918808,-2.295738,1.088777,-1.278669,1.43695,0.193964,-0.176615,-0.087949,0.94929,clean
-3.328409,-0.222807,-0.002633,-1.180144,0.252365,0.187493,0.073136,-0.088463,-0.438068,0.092149,0.090673,0.287609,-0.157734,-0.166759,-0.090942,0.041681,0.016723,clean
-3.91682,0.010193,0.135764,-0.603787,0.230192,0.236981,-0.252137,-0.115483,-0.330786,-0.162101,-0.029111,0.112888,-0.930473,-0.582937,-0.211226,0.047817,0.421886,clean
-3.453154,0.256274,-0.207407,-0.162743,-0.771444,0.430426,-0.156783,-0.343924,-0.393258,-0.437747,0.280988,-0.134739,-0.885139,-0.209691,-0.196223,-0.280015,0.722744,clean
3.956717,-0.130847,-1.645627,0.154343,0.722852,-0.745331,0.927598,-1.153644,-0.270651,-0.420478,-1.304069,-0.589548,-0.536048,-0.532775,1.553983,0.323286,0.081297,clean
-3.834508,0.058958,0.07217,-0.556947,0.035896,0.264112,-0.237643,-0.193658,-0.410445,-0.243902,0.039816,0.160914,-0.833383,-0.451048,-0.28116,-0.131828,0.45432,clean
-1.673814,0.257071,-0.89149,-0.362223,-0.944515,0.198725,-0.580284,0.324665,0.293769,0.073321,-0.342088,-0.265888,0.206273,-0.25812,0.007139,-0.035012,-0.415196,clean
-1.077605,-0.366047,-0.300768,1.56688,1.466989,-0.062395,-1.618222,1.010045,0.067273,1.703206,-0.117607,-0.914089,1.405284,0.226852,-0.280436,-0.537642,0.095546,buggy
-2.011246,0.3834,0.184486,-0.067991,-1.128174,0.740484,-0.179664,-0.119817,0.337639,-0.087745,0.152793,-0.154998,0.038127,0.522402,-0.262998,-0.14173,0.395994,clean
-3.272191,-0.271254,0.064946,-1.148393,0.14542,-0.025631,0.238598,-0.195432,-0.589198,-0.008466,0.156112,0.146956,-0.073143,0.120717,0.124846,-0.328831,-0.102139,clean
-1.560239,-0.081221,-0.19992,-1.0955,0.197536,0.319801,-0.265898,0.629945,0.784349,0.4894,-0.27453,-0.005895,0.403613,0.099606,-0.964399,1.065886,0.433649,clean
-3.555207,-0.415854,0.092536,-1.172357,0.579016,0.088404,0.091977,-0.019736,-0.30584,0.111152,0.084845,0.341184,-0.161785,-0.267357,0.068509,-0.024064,-0.197859,clean
-2.095948,-0.045189,-0.459847,-1.406597,-1.065845,0.089602,-0.359662,0.804872,-0.160888,0.538836,-0.18394,0.13758,0.241631,-0.354353,-0.409292,1.433186,0.586142,clean
-2.704441,-0.478299,0.234391,-0.573889,0.568896,0.14875,0.428889,-0.369081,-0.017869,-0.183668,0.289877,-0.482509,-0.636222,0.052623,0.343473,0.194463,0.333383,clean
-3.011867,-0.034713,-0.312029,-0.771794,-0.326304,0.200918,0.166216,-0.288981,-0.515652,-0.046056,0.151184,-0.02168,0.063653,0.046455,0.215921,-0.354755,-0.55025,clean
6.061559,1.833956,-0.595094,3.470965,-3.682134,0.371766,-0.005405,-2.511599,0.423084,-2.414636,-0.272053,-0.00327,2.110745,2.64654,-1.275944,-1.687559,2.461403,clean
-0.429198,0.105965,-0.06698,-0.757948,-1.231688,0.583889,0.145516,-0.870076,-0.662944,-0.046111,-0.511748,-0.409438,0.756409,0.999843,0.450431,0.301575,0.34069,clean
-2.756235,-0.384041,0.057609,-1.252689,0.709303,0.117311,0.013446,0.132316,-0.049766,0.170498,-0.077292,0.211298,-0.055439,0.289317,-0.291016,0.081267,-0.069125,clean
-3.268052,0.338612,0.778872,2.225424,-0.063244,-0.880556,0.216477,0.854084,0.601258,-0.66675,-0.192036,-0.46441,-0.599082,-0.839002,0.172647,-0.061438,-0.912925,clean
-1.558721,-0.609253,0.294693,-0.96028,0.481883,-0.0585,0.394303,0.080846,0.598717,0.194776,0.238892,0.111713,0.982859,0.760124,0.492116,-0.311127,0.061987,clean
-0.976559,0.18957,0.928921,1.734109,0.377804,0.556193,0.297378,0.470344,-0.491078,-1.312939,-0.432925,-1.353758,0.227361,-1.006336,0.68357,0.533314,0.396349,clean
-0.854345,0.04822,-0.066622,0.157613,-1.83531,-0.38924,1.018502,-0.323399,-0.637033,-0.236174,0.929317,-0.199188,-0.585493,1.142609,0.292367,-0.086528,1.285237,clean
-3.552182,-0.197214,-0.035816,-0.002967,0.446738,0.118884,-0.046107,0.097406,0.171002,-0.268106,0.23801,0.145575,-0.631549,-0.217178,0.247202,0.07801,0.039273,clean
-1.689512,-0.857981,0.004968,-1.294833,0.827545,-0.104128,0.146895,-0.29866,-0.523072,0.079969,-0.320749,-0.052114,-0.773523,0.029338,0.885486,-0.191885,-0.02888,clean
4.579947,0.240261,-1.902824,-0.226111,-2.311264,1.12465,-0.360194,1.06036,-1.134825,-0.704034,-0.752461,-3.009376,0.602085,1.095873,0.010591,0.647193,0.158666,clean
-3.114439,-0.09845,-0.109496,-0.603391,-0.24141,0.229391,0.015873,-0.270485,-0.34725,-0.185677,0.134631,0.266222,0.293437,0.162616,-0.037669,-0.527225,-0.149648,clean
-3.505326,-0.145234,-0.027706,-1.054268,0.060105,0.228422,0.10802,-0.179047,-0.534087,0.059734,0.117319,0.170396,-0.307233,-0.149435,-0.003721,-0.093515,-0.266152,clean
-3.781716,0.124754,0.520603,-0.629034,0.211382,0.39419,-0.266995,-0.162318,-0.183976,-0.059588,-0.028883,0.057547,-0.969362,-0.575165,-0.252,0.015721,0.203451,clean
-2.238869,0.600533,1.987661,1.186492,-0.345276,-1.847966,-0.439165,0.768054,1.339925,-0.481543,-0.047738,-1.094213,-0.867185,0.138792,-1.356917,-0.239721,-0.703311,clean
-2.756875,0.39802,0.301521,0.560063,0.630917,0.376248,-0.247607,0.242074,0.561901,-0.200285,-0.870681,-0.55177,-0.516346,0.189189,-1.754294,-0.627923,-0.743626,clean
5.320757,2.628808,6.623855,0.548746,-4.712583,3.264103,0.033734,-2.675952,1.232932,0.473263,0.792599,1.077182,1.439764,0.986678,-0.21585,-1.803741,1.050471,clean
-1.195635,-1.350888,0.45382,-0.852503,0.241672,0.024901,0.660504,-1.652311,-0.826409,0.241486,-0.506709,-1.516112,-1.535417,-0.609629,0.340674,0.012601,-0.626051,clean
0.33063,-0.548986,-0.039075,-1.279877,1.516682,-0.21709,-0.037968,0.036991,0.417423,0.146096,-0.753299,-0.356865,-0.591111,1.003315,0.554331,0.381006,0.621822,clean
-2.76727,-0.150914,-0.251623,-0.739479,-0.415578,0.242441,0.211638,-0.461749,-0.557332,-0.181766,0.113611,-0.124645,0.311995,0.397879,0.27225,-0.593224,-0.210119,clean
-3.216538,-0.351847,0.170819,-0.843314,0.475569,0.145444,-0.199327,0.025791,-0.148424,0.024059,-0.167546,0.125143,-0.106129,-0.292966,0.112487,-0.001066,-0.49745,clean
-1.533583,0.385298,-0.774962,1.512951,-1.491604,0.721235,0.822516,0.173828,0.040069,-0.40787,1.596068,1.008517,-1.372382,1.523257,0.381507,0.414586,0.470253,clean
-3.593351,-0.442059,0.228236,-1.136351,0.718987,0.262326,-0.133272,0.25892,-0.633945,-0.203664,0.360111,0.2184,-0.315355,-0.3982,-0.188146,-0.242948,-0.064948,clean
-0.654392,-0.19341,-0.404028,-1.28903,1.540864,-0.644554,1.310834,-0.741386,0.828404,0.303804,1.294776,1.275227,-0.035475,-1.619061,0.313809,-0.109448,0.556695,clean
-3.517906,0.143734,0.108672,-0.656849,0.426318,0.214681,-0.349634,-0.038571,-0.221107,-0.160573,-0.159271,0.123147,-0.98747,-0.271244,-0.504872,0.005283,0.338104,clean
18.873162,1.70057,-6.017525,-0.01111,-4.464037,-0.60416,-1.43493,0.640583,1.168555,0.550949,-2.19209,0.030738,-1.29394,-0.119651,0.145356,-0.258366,-0.036436,clean
4.1604,1.122948,-1.641582,0.067052,0.068715,-0.016212,-2.112741,0.696631,-0.261776,3.152433,-2.037021,-1.542377,-0.899433,1.395264,-1.893477,-0.269985,-1.384828,buggy
3.287768,0.870703,-1.344717,2.648583,0.38088,-0.936476,-1.435451,-1.088347,1.782195,-1.41897,-1.055351,0.981432,1.291798,-1.44155,-0.553186,-0.480779,-1.254964,clean
0.309149,-0.71946,-1.243493,-1.809858,-1.620434,0.350425,0.140408,1.244258,-0.14129,0.450429,0.817158,0.153701,1.220643,0.212077,0.679673,0.6038,0.351615,buggy
9.102668,2.961353,-2.077029,2.494726,-4.104586,0.218113,-0.246858,-4.38807,-3.540968,-2.573057,-2.485629,0.632007,0.341917,2.082787,-0.266667,-1.76999,0.198765,clean
-1.457376,-0.196501,-0.704381,-1.349081,-0.606682,0.166089,0.501159,-0.354099,-0.601471,0.096508,0.263799,-0.378735,0.144731,0.248558,-0.011891,0.456861,0.473857,clean
-3.738433,-0.306808,0.042549,-0.574758,0.574878,0.084456,-0.039751,-0.019751,-0.083274,-0.221265,0.189915,0.174138,-0.633377,-0.316502,0.122254,-0.076721,0.264074,clean
-3.652536,-0.337268,0.394535,-1.128454,0.522195,-0.518034,0.066926,0.189159,-0.41501,0.044719,0.026385,0.269544,-0.235834,-0.159918,0.078507,-0.13323,-0.169419,clean
-0.132237,-0.284853,-0.792826,-1.398659,-0.079439,-0.083734,0.220087,-0.334674,-0.675796,-0.089101,-0.234806,0.203552,0.558668,0.708178,0.846246,0.924473,0.288894,buggy
-2.566065,0.56693,3.917873,1.239096,-1.066676,-5.078538,-0.3888,1.581069,0.625137,-0.508591,-0.184935,-1.012269,0.290712,-0.899577,0.102467,-0.161516,-1.671704,clean
-1.895466,-0.503709,0.884839,-1.295259,0.532139,-0.051375,0.48223,0.238157,0.550255,0.3974,0.489469,0.405321,0.474174,0.316173,0.460085,-0.200049,0.174152,clean
5.794472,1.696468,11.257331,0.316654,-3.252783,-5.103523,0.512707,0.173283,-1.610292,-1.148762,0.783675,-2.386783,-0.07319,0.786741,0.604884,0.363844,-0.494071,clean
-1.279783,0.067189,-0.474784,-1.62618,1.471644,-0.473424,0.495099,-0.185883,0.480451,0.553469,0.274845,0.703142,-1.300766,-1.089481,-0.50066,-0.84457,-0.371698,buggy
-2.183066,-0.265234,-0.166786,-1.267236,0.45862,0.056842,0.126926,-0.191416,-0.470209,0.056414,-0.349554,-0.25909,-0.081527,0.653106,0.25755,0.204808,0.007665,clean
-3.345762,0.113557,0.343045,-0.06271,0.226054,0.334218,-0.372455,-0.043881,0.164473,-0.215333,-0.164086,-0.11532,-0.773551,-0.056695,-0.182229,-0.065317,-0.083476,clean
1.962367,2.179954,-1.461052,13.320169,1.300255,0.380674,2.447263,-0.586525,-1.092667,2.056728,5.93496,2.643687,-3.817815,2.592939,0.637108,2.765162,-1.346389,clean
-3.328498,-0.171725,0.048593,-0.710787,0.060519,0.185816,-0.03734,-0.238745,-0.303749,-0.084322,-0.012137,0.183133,0.114704,-0.121274,0.012331,-0.377432,-0.173623,clean
-1.79562,-0.285335,0.512374,-1.081623,-0.649724,0.408805,-0.205092,0.203902,0.075062,0.226689,-0.067177,0.42355,0.631886,0.797157,-0.162168,-0.289666,0.158018,clean
1.730945,-1.16375,-0.194596,-1.140659,1.119887,-0.32887,0.533557,-0.734143,0.093125,-0.00692,-0.396358,0.018611,-0.578965,0.257876,0.932825,0.496596,0.39578,clean
-0.408191,0.473609,2.301456,1.440681,-0.058501,0.438149,-1.474129,-1.224487,-0.738956,2.599871,0.596913,-0.593464,0.464231,0.07665,0.40504,-0.349484,1.327554,clean
-2.776092,0.052092,0.032762,0.495967,0.68509,0.088209,0.14929,-0.148808,-0.266193,-0.557617,-0.307651,0.627359,-0.232684,-0.683984,0.119117,0.075806,0.113607,clean
-3.082186,-0.481108,0.112962,-1.142431,0.237582,-0.296115,-0.035907,0.225666,-0.393946,0.027018,-0.027346,0.309616,0.018881,0.107902,0.190964,-0.102527,-0.084997,clean
-2.974988,-0.103443,-0.060918,-0.641119,-0.241711,0.260657,-0.141877,-0.121728,-0.176479,-0.077733,-0.082829,0.179506,0.378198,0.137833,0.001464,-0.20352,0.056155,clean
-1.396655,0.127662,-0.394007,0.606476,-1.197114,0.067769,0.110845,1.402514,0.17223,0.207226,-0.669662,0.014209,0.415999,-0.427799,-0.346797,0.459434,0.151889,clean
9.944428,0.801928,-0.634654,5.716314,4.234086,-1.481899,-1.848816,-2.025961,-0.417752,-0.090933,-1.757383,-0.155545,2.438565,0.393604,-0.259415,-0.275913,0.712639,clean
5.120481,-0.358114,0.007149,-1.329095,2.355344,-1.478199,-0.020327,-0.181686,0.011517,-0.47007,-0.249669,0.852852,-0.375801,0.223457,0.140813,0.060806,0.292132,clean
-3.057275,-0.123971,-0.257186,-1.212375,-0.258269,0.24761,0.114138,-0.10394,-0.570723,0.12918,0.189328,0.202152,-0.118546,-0.140239,-0.024156,0.006166,-0.220103,clean
-1.761301,0.252739,1.795878,-0.598122,-0.59288,-0.245607,-0.098754,-0.367908,-0.013879,0.005787,0.12485,0.458692,0.276491,0.428403,-0.106971,-1.050957,-0.503152,buggy
-2.332919,-0.351301,1.221189,-0.865065,0.583927,0.459565,-0.17939,-0.03334,0.477247,0.349771,-0.24572,0.127759,0.097876,0.001167,0.43402,-0.088289,-0.521465,clean
-2.579836,-0.603509,-0.274785,-1.334555,0.268587,0.089321,-0.179299,0.524265,-0.008258,0.338996,-0.147069,0.30671,0.209001,-0.096774,0.392868,0.667297,-0.084474,buggy
-2.949026,-0.336803,0.074968,-1.211029,0.593555,0.113466,0.015447,0.063413,-0.126833,0.161993,-0.183961,0.11396,0.074973,0.380222,0.105866,0.023059,-0.18322,clean
-2.562112,0.605244,-0.608935,4.565123,-0.60743,0.746775,1.098081,1.12745,1.312053,-1.060808,0.446216,-0.20209,-0.930473,-0.215492,0.460411,0.005,-0.078376,clean
-3.822315,-0.213931,0.120531,-0.719263,0.564267,0.068647,-0.317654,-0.113827,-0.430227,-0.132408,-0.267892,0.20325,-0.404225,-0.44285,-0.125165,-0.097887,-0.38187,clean
2.11145,-0.234794,0.338015,-1.543013,0.842681,0.155855,-0.37767,0.030034,0.669615,0.588075,-0.988539,0.355988,-0.216139,1.087559,-0.679038,0.682429,-0.45425,clean
3.040956,0.392458,-1.87993,0.609379,0.228043,-0.033964,2.73297,0.187444,-0.268039,0.382014,-1.487394,-1.822478,-1.190235,-0.567102,-0.278,-1.323449,-0.678527,clean
