@relation 'data/M_multi_metrics_JDT.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R62-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-19'

@attribute 0.189WCHU_numberOfLinesOfCode... numeric
@attribute -0.348LDHH_numberOfAttributesInherited... numeric
@attribute -0.288ck_oo_fanIn... numeric
@attribute -0.383ck_oo_lcom... numeric
@attribute 0.302ck_oo_numberOfAttributes... numeric
@attribute -0.272numberOfCriticalBugsFoundUntil:... numeric
@attribute 0.342ck_oo_numberOfPublicAttributes... numeric
@attribute -0.538WCHU_noc... numeric
@attribute -0.319CvsLogEntropy... numeric
@attribute 0.376LDHH_numberOfPrivateAttributes... numeric
@attribute 0.297ck_oo_numberOfPrivateMethods... numeric
@attribute 0.389LDHH_fanOut... numeric
@attribute -0.308LDHH_dit... numeric
@attribute -0.603ck_oo_noc... numeric
@attribute 0.541LDHH_dit... numeric
@attribute -0.321LDHH_dit... numeric
@attribute 0.473WCHU_lcom... numeric
@attribute -0.326WCHU_numberOfAttributes... numeric
@attribute class {buggy,clean}

@data
-3.124602,1.426324,-0.099087,-0.471913,-0.091268,0.134726,-0.219247,-0.432612,0.977596,-0.025712,0.078887,-0.103809,0.102686,0.124357,0.224427,-0.252441,-0.072712,-0.105114,clean
-3.010432,1.578733,-0.027334,-0.577007,-0.089473,0.102839,-0.328896,-0.197435,0.547971,0.294033,0.17507,0.00343,-0.022446,0.172837,-0.113695,-0.108445,0.059877,0.034348,clean
-1.715667,1.777547,-0.302834,1.1082,-0.823857,-1.16507,0.350182,0.895067,-0.805467,-0.718385,-0.567865,-0.544947,0.257852,0.240698,-0.1716,-0.178911,-0.26274,-0.023474,clean
-2.516296,-3.083282,1.428385,-1.797455,0.974173,0.26192,-1.297197,0.578759,-0.217948,-0.368614,-0.420804,0.438636,-0.010266,0.453366,-0.521794,0.350983,0.440709,-0.053549,clean
-2.809217,1.974685,-0.077794,-0.730354,-0.106335,0.070623,-0.386725,0.023156,0.151821,0.587426,0.283698,-0.230432,-0.537382,0.078441,-0.349453,0.109199,-0.129868,0.088814,clean
-0.74932,0.016934,-0.435022,1.36682,-1.527124,-0.834644,1.212043,0.363704,-0.000245,0.002095,0.639649,-0.071383,0.186511,-0.397257,0.151413,-0.279609,-0.056883,-0.002616,clean
-1.87939,0.512074,-0.249056,0.661018,-1.213864,-0.54101,1.331734,0.856493,-0.959416,0.218083,0.109596,-0.318781,0.488762,0.241702,-0.151686,-0.045277,0.338305,-0.034581,clean
-1.075669,0.413546,-0.948149,-0.049114,2.293854,0.528944,-1.12005,-2.075979,-1.124267,-0.813329,-1.061578,0.031329,-1.150461,-0.734146,1.416755,-0.567597,0.107968,0.487137,clean
0.651708,3.465139,3.367619,0.800189,0.325431,2.429016,-1.045985,0.735615,-0.388689,2.554404,-2.709476,1.314446,3.263541,-1.543339,-0.510817,-1.874588,-3.302151,0.668899,clean
-2.878629,-3.54392,1.60386,-1.629101,0.813084,0.544348,-0.840873,0.37093,-0.044287,-0.024479,0.066473,0.268503,-0.005386,0.32165,-0.073729,0.301281,0.115781,-0.211099,clean
1.498207,-0.907471,-0.078428,2.021106,-1.122192,-2.175529,0.247938,0.60632,0.163247,-0.950701,0.202254,0.678078,-0.401837,-0.79848,-0.897665,0.098388,-0.505519,-0.174234,buggy
-3.040169,2.163932,-0.138399,-0.553745,0.191104,-0.205652,-0.569344,-0.149912,0.523459,-0.14959,-0.164102,-0.099424,-0.154979,0.20404,-0.060917,-0.110129,-0.128856,-0.058845,clean
-1.393746,2.108795,0.336438,-0.619078,1.232921,-0.645453,0.797625,-0.351832,1.129896,0.140434,-0.448749,-0.448727,-0.395321,0.452213,0.14546,0.642549,-0.272511,0.148665,clean
0.193292,1.784218,-3.057098,-1.41963,2.222508,0.851807,-0.22796,0.116471,0.382006,-0.197378,-0.000903,-0.609665,0.44015,-0.619567,0.26004,0.207324,0.161963,-0.153212,clean
1.090817,-3.5471,0.591365,0.847694,0.844281,-2.027873,-0.846128,0.946389,-1.860798,-1.172226,-0.453261,0.124651,0.417321,-0.996251,-0.491666,0.41706,0.202081,0.045771,buggy
2.674916,-3.701025,-1.509496,1.21915,-3.781839,2.719409,2.623803,-0.622826,2.813505,0.319575,0.574664,0.009175,-0.698761,-1.761537,0.254407,0.457276,0.944746,0.513916,buggy
-2.8094,1.968381,-0.551636,-0.681863,0.374447,-0.208942,-0.503887,-0.168367,0.560131,-0.101264,0.025116,-0.12735,-0.028785,0.074789,0.145086,-0.104586,-0.283428,-0.132247,clean
-2.704517,0.899199,-0.149926,-0.681121,-0.358562,0.069585,0.160253,-0.463273,0.805085,0.442386,0.438739,0.543003,0.544113,0.035597,-0.137855,-0.334411,0.225124,0.155175,clean
-2.33352,1.561581,-0.463463,0.74998,-0.733843,-0.820957,0.747489,0.901605,-0.840335,-0.671999,-0.603749,-0.253914,0.572464,0.408184,0.089109,-0.336153,0.096112,-0.060578,clean
-1.827247,0.085692,-0.277018,0.774166,-1.315794,-0.344698,1.440697,0.739267,-0.738921,0.102795,0.413001,0.243978,0.701506,0.010468,-0.125515,-0.219367,0.435414,0.071732,clean
-3.129739,1.419025,-0.122287,-0.455423,-0.06899,0.154362,-0.210347,-0.409804,0.956632,-0.043026,0.066787,-0.14811,0.125532,0.125362,0.220908,-0.286743,-0.079571,-0.112622,clean
4.926946,1.64933,0.317697,2.47087,-1.988164,-2.928535,-0.789086,0.813215,-0.81806,0.343945,1.117786,0.703018,-1.390686,-1.17716,-0.736272,-0.023733,-0.707574,0.215604,clean
-2.604314,1.776401,-0.228469,-0.443505,0.003057,-0.052986,-0.349065,-0.317339,1.05577,-0.396306,-0.422218,-0.43422,-0.251969,0.172072,0.049793,-0.063644,-0.018826,-0.14072,clean
-2.454202,0.546129,-1.527739,-0.282282,1.898917,0.0677,-0.947706,-4.547785,-2.346762,-0.370196,-0.936462,-2.091098,3.000134,-7.135177,2.675765,2.116133,2.170836,1.046357,clean
-2.065765,1.288791,0.264348,-0.7118,0.463439,0.830289,-0.854155,-0.010059,0.361712,-0.014048,0.407853,-0.038885,0.136979,0.188752,-0.520822,-0.286151,0.061613,0.53944,clean
-1.854004,0.667577,-0.274596,0.615441,-1.131459,-0.557551,1.2493,0.96213,-1.149073,0.272131,0.140382,-0.279347,0.455217,0.240393,-0.268639,-0.00155,0.345456,0.020584,clean
-1.115085,1.587349,-0.070968,1.201884,-0.989717,-1.512745,0.488911,0.527423,-0.463939,-0.554174,-0.675798,-0.724144,0.373514,0.722852,0.383825,-0.384789,0.665636,0.098124,clean
9.663366,0.987706,-6.821508,0.909705,1.010325,-2.093653,0.345198,3.150129,-2.586549,1.33009,3.722799,5.068439,-2.850752,-2.530315,-1.125949,1.173775,-2.505076,-0.212842,clean
-0.308416,1.777491,-0.19047,-0.218898,0.293319,-1.473513,-0.251792,-0.738414,1.549085,0.44678,-0.540422,0.546078,-0.620886,0.514884,0.619623,0.727329,0.275586,0.328352,clean
-3.091848,1.838365,-0.039258,-0.427035,0.082539,-0.029205,-0.306528,-0.327991,0.841246,-0.102868,-0.092986,-0.234822,-0.120598,0.184949,0.120509,-0.128997,-0.137144,-0.090414,clean
-0.545331,1.353082,-0.936629,1.305194,-0.630466,-1.240665,0.361488,0.488298,-0.139312,-0.546376,-0.947298,-0.447157,0.245476,0.067597,0.165675,-0.043696,0.207532,0.152669,clean
6.986397,-0.61253,0.744549,1.671044,-2.327849,-2.972782,-0.785301,-0.399102,0.937409,-0.821795,0.518069,0.366737,-1.406141,-0.253961,-0.285947,1.076844,1.5141,0.126658,buggy
-1.141406,0.912337,-0.533396,-1.238997,0.092699,-1.672413,0.248477,-0.727375,1.32987,1.575316,-0.276403,0.155294,0.314941,0.455071,0.323308,-0.21787,-0.460438,0.72388,clean
27.996903,-4.612478,-5.932428,1.300201,4.912212,-14.725611,-3.922052,-2.404249,5.331267,5.957237,-1.582682,-4.797326,5.521823,3.572674,-0.319621,-2.992258,-2.033295,0.930209,buggy
-2.174341,-3.885774,1.473139,-1.56547,0.747086,0.258059,-0.747688,0.224338,-0.151174,0.029199,0.293835,0.494188,-0.125545,-0.231285,-0.147187,0.349975,0.145251,-0.198282,clean
-2.345677,1.740477,-0.673187,-0.891379,0.195043,0.133795,-0.489301,-0.556064,0.629251,-0.360391,-0.428063,-0.139768,0.177084,-0.413731,0.328989,0.379952,-0.012157,-0.067949,clean
-1.147617,0.183769,-0.398287,1.639597,-1.555524,-0.398863,1.138551,0.258003,0.0464,0.008201,0.555033,1.252157,-0.045817,-0.185146,0.890705,0.060023,0.498938,0.077784,clean
0.041496,-0.217918,-0.50754,1.659084,-1.375588,-0.885523,1.099499,0.318206,0.470901,-0.032825,0.493873,0.243355,-0.219154,-0.776524,-0.19934,-0.530097,0.103583,0.18505,clean
-1.843437,-2.828572,1.406285,-1.714636,1.134443,-0.108367,-1.491014,0.541566,-0.340022,-0.601777,0.143306,0.564782,-0.258286,0.255574,-0.458211,0.297455,0.275357,-0.091936,clean
0.847069,-2.210673,0.810086,0.867869,-0.076667,2.53771,-1.68568,2.753233,-1.687324,0.267388,-3.447726,0.574311,-2.937834,0.711892,5.368107,-3.058967,0.06317,0.399222,buggy
2.172144,-3.151417,1.304289,0.662632,1.418698,-2.39529,-0.168849,1.031407,-1.253099,-0.753759,-0.655525,0.268427,0.367167,-0.445816,-0.571101,0.315731,-0.417801,0.336135,buggy
-1.954079,1.009283,-0.311447,-0.780535,0.383319,0.261936,-0.734584,-0.111151,0.544802,-0.50596,0.55286,0.223579,0.288734,0.270966,-0.372008,-0.121202,0.093032,-0.074371,clean
-1.795165,0.44157,-0.489523,-1.749088,-0.541698,-0.100378,1.259424,-0.444159,0.352196,1.173636,1.114119,1.290253,0.741633,-0.214629,-0.087701,-0.188478,0.020174,-0.059109,clean
-2.499498,1.358121,-0.199625,-0.476165,-0.074736,-0.321768,-0.13976,-0.375683,0.852948,-0.040574,0.246258,-0.03841,-0.201312,-0.086955,0.152833,-0.042686,-0.300336,-0.106852,clean
-2.444812,1.575215,-0.524643,0.795718,-0.468581,-0.767724,0.53056,0.365495,-0.720116,-0.646247,-0.723241,-0.693723,0.576198,-0.185349,0.357986,-0.192374,0.178891,0.046558,clean
-1.999362,0.617312,-0.214645,0.71594,-1.152369,-0.534174,1.211479,0.890833,-0.99575,0.140517,0.002921,-0.30549,0.578324,0.315796,-0.222432,-0.105672,0.416992,0.015906,clean
-0.587063,-2.471515,2.238539,-1.205226,2.011287,-1.683958,-1.054406,0.02048,0.306241,0.662775,-1.014506,0.838492,-0.118776,0.989531,0.094649,0.725464,0.449264,0.976243,clean
0.320493,1.340506,0.494763,1.568091,-0.439381,0.819598,1.961855,0.775848,-0.003325,-1.296396,-1.171137,0.596472,0.538667,0.036358,0.468274,0.285511,-0.139649,0.2522,clean
-3.128661,2.184237,-0.161221,-0.581168,0.252766,-0.223699,-0.656481,-0.215483,0.646867,-0.276103,-0.247499,-0.052778,-0.08381,0.238579,0.032584,-0.114081,-0.149142,-0.079685,clean
12.749126,-2.524883,0.027417,2.310568,-3.775404,-4.707435,-0.3233,-1.644585,5.263774,-1.190758,-3.368996,-4.230799,1.392937,0.330126,-1.851345,-0.68799,-1.346883,-0.483787,buggy
-2.913449,1.992699,-0.205921,-0.651497,0.295364,-0.245249,-0.25807,-0.257409,0.725292,-0.245119,-0.142045,-0.002056,-0.131868,0.138129,0.166162,-0.005504,-0.336452,-0.112509,clean
-2.791777,1.887442,-0.739876,-0.452933,0.607714,-0.084286,-0.644894,-0.164531,0.687967,-0.205395,0.122417,-0.149231,0.120368,0.152792,0.198365,-0.230073,-0.193625,-0.125477,clean
-3.080459,2.228678,0.088636,-0.495743,0.723575,-0.116147,-0.128459,-0.233434,0.759679,-0.300274,-0.220281,-0.038629,-0.035095,0.325908,0.169483,0.200938,-0.30627,0.008419,clean
-2.426767,2.124309,0.467866,-0.2922,0.914209,-0.397149,0.126439,-0.445517,1.136809,0.109643,-0.360695,-0.315838,-0.094101,0.469539,0.209677,0.164319,-0.047414,0.109409,clean
-1.805328,0.470803,-0.300429,0.625614,-1.167396,-0.52251,1.359371,0.830342,-0.979951,0.306504,0.273034,-0.245304,0.57212,0.207616,-0.115923,-0.011693,0.365434,-0.026544,clean
7.507607,-5.27195,0.434312,1.283203,-0.250329,-3.752632,-0.889536,-0.197173,1.429308,-0.206418,-2.192782,0.133662,0.976199,-1.12123,-1.293128,-0.524721,-1.03237,0.640527,buggy
-3.051175,1.585636,-0.01643,-0.586622,-0.088417,0.140156,-0.322056,-0.191776,0.545664,0.271248,0.152127,-0.020835,-0.003564,0.183226,-0.11528,-0.141737,0.047714,0.029491,clean
-1.84891,0.497217,-0.416112,0.755937,-1.041222,-0.357363,1.256686,0.926088,-0.955674,0.175799,0.216495,-0.359218,0.534883,0.31288,-0.170135,-0.167504,0.332181,-0.023043,clean
0.048225,-3.083462,-0.043303,1.280014,-0.276252,-0.544774,0.448183,1.150587,-0.484984,-0.411387,-0.535906,-0.975695,-0.49539,-0.141838,0.612397,-0.664353,0.030999,-0.060097,clean
6.178581,0.830482,-0.927955,2.572714,-2.492241,0.656148,-0.108912,-5.603037,-3.476226,-1.945008,0.480999,3.37747,-0.493704,3.493839,-0.073673,0.269033,-0.698579,-1.532051,buggy
-0.878378,-3.420919,-1.776858,2.248731,-2.371068,3.246609,3.575513,-5.695075,-2.33261,1.712453,0.945099,1.159943,0.153749,3.384393,-0.975761,-1.694629,0.002922,-0.428649,clean
-1.968692,1.510083,-0.560943,0.682552,-0.889885,-0.091006,0.553323,0.680645,-0.207276,-0.811268,-0.892209,-0.814491,0.234251,0.364152,0.050447,-0.049455,0.095701,-0.093463,clean
-1.097554,-2.608508,-1.235803,1.825507,-2.584375,1.919927,3.482869,-5.839699,-2.543844,1.267778,0.527542,1.191992,-0.628135,2.666067,-0.767983,-1.228137,-0.169244,-0.657816,clean
6.788003,-2.180702,1.449897,1.237104,-1.746798,-2.635297,-1.049317,0.843201,-1.106571,-0.671977,0.917621,-0.634356,0.256203,-0.227937,0.11468,-0.3654,-1.745229,-0.040294,buggy
-2.299646,2.538541,0.098307,-0.491715,-0.130292,0.087878,-0.834457,0.326396,-0.321772,0.872814,0.747923,-0.477698,-1.488031,-0.1242,-0.754218,0.371768,-0.293515,0.214907,clean
-2.862441,-0.657645,0.18581,-0.89005,-1.054599,1.072734,0.870026,-0.722429,0.76708,1.746835,1.327235,1.607936,1.272771,0.057283,-0.245595,-0.148389,1.100545,0.616213,clean
0.299166,1.384659,-1.708578,0.346719,-0.558183,-0.228456,0.422046,0.681844,-0.090394,-0.989435,-1.223496,-0.7533,0.418304,0.112316,0.094254,0.415772,-0.102556,0.020431,clean
-1.903747,0.619431,-0.246642,0.665264,-1.146231,-0.594509,1.23718,0.894182,-1.032516,0.165584,0.079229,-0.238437,0.539225,0.269415,-0.211235,-0.050366,0.372377,0.014355,clean
1.577911,0.58797,-0.548168,1.03774,-1.558414,-1.186519,0.955739,0.919796,-0.616852,-1.281552,-0.566134,0.423065,-0.438143,0.087768,0.153226,0.881859,0.22818,-0.250649,clean
-3.026242,1.580418,-0.029358,-0.580205,-0.091106,0.120944,-0.329836,-0.191317,0.540083,0.279347,0.179708,0.007904,-0.021412,0.162412,-0.115894,-0.117349,0.043309,0.043025,clean
-1.730055,1.246864,-0.230471,-0.335851,-0.113178,-0.748521,-0.262986,-0.497185,1.099004,-0.011792,0.400294,0.065926,-0.389405,-0.279662,-0.016576,-0.10448,-0.347454,-0.072037,clean
0.133097,-4.110194,1.208135,0.101222,0.107107,-1.967645,0.027782,1.044938,-0.729781,0.1059,-0.512125,-0.612889,0.089386,0.401657,-0.420646,-0.019085,0.052053,0.264794,clean
-1.723128,0.694937,-0.254321,0.710711,-1.181513,-0.495014,1.166317,0.998748,-1.12733,0.266116,0.263631,-0.123167,0.188795,0.08018,-0.406679,-0.019366,0.337115,0.074113,clean
21.124873,1.345969,-6.106104,-19.410193,4.579643,-7.201924,9.583432,1.129318,-2.754889,2.471601,-2.121473,2.422974,-0.104109,-0.822324,1.810599,-2.590002,-5.781703,0.298601,buggy
-0.106559,-0.338244,-0.262544,1.254908,-1.638021,-0.725062,0.810857,0.289252,-0.352377,-0.435939,1.133366,0.038278,-0.197293,-0.941232,-0.027862,0.116702,0.162635,0.250327,clean
-2.021149,2.051752,-0.088295,-0.475085,0.650595,0.498172,-0.184998,-0.261698,1.240167,-0.622752,-0.550132,-0.482973,-0.19567,0.262594,-0.116068,-0.121231,0.177338,0.080654,clean
-1.237122,1.846328,0.36404,-0.821942,0.103244,1.036259,-1.22515,0.677833,-0.861152,1.478531,1.082761,-0.768238,-1.242233,-0.023291,-1.512007,0.275544,0.121852,0.309074,clean
-2.814346,2.004346,-0.145601,-0.652333,0.292742,-0.260329,-0.326946,-0.298886,0.746185,-0.292515,-0.07618,-0.110895,-0.069076,0.176853,0.179939,-0.051972,-0.349663,-0.120252,clean
-2.985179,1.340502,-0.021861,-0.59707,0.100495,0.079208,-0.105207,-0.372354,0.851563,0.079201,0.183153,0.119463,0.202324,0.17501,0.168796,-0.046082,-0.049542,-0.046053,clean
-1.776282,-0.329889,0.113236,0.506406,-0.772472,-0.560447,0.67243,0.787869,-0.569265,-0.786616,-0.309759,-0.731929,0.449334,0.166634,-0.434462,0.242248,-0.004644,-0.284887,buggy
-2.99839,1.524105,-0.122172,-0.551846,-0.02247,0.077679,-0.350261,-0.22838,0.604061,0.20539,0.204005,0.074933,0.082764,0.138975,-0.03446,-0.130876,0.046852,0.035026,clean
5.624952,2.020154,-1.095928,2.593368,-0.809442,-0.029837,-1.345121,2.242778,-1.694636,1.623094,1.021378,-0.119137,-2.431304,-1.512726,-2.158419,-0.290468,-0.905333,0.113418,buggy
-2.556953,0.269026,0.237653,-0.821042,0.571158,-0.527284,-0.599916,-0.60402,0.508717,0.114486,-0.234959,-0.207399,0.563438,-0.235005,-0.30511,0.512944,0.101743,0.157521,clean
-0.23576,-2.403882,0.995606,0.267503,-0.238063,0.671385,-0.639036,2.236581,-1.527651,0.032919,-3.219463,-0.438888,-3.354996,1.300524,5.370764,-2.787061,1.08365,0.651862,buggy
-1.862507,-4.586123,1.486787,-0.259342,-0.373441,0.047716,0.373207,1.30505,-1.316658,-0.150859,-0.01922,0.138374,0.827904,0.426078,-0.306367,0.011302,0.504144,-0.096956,clean
-1.940343,1.844235,-1.117603,-0.65724,0.801102,0.189673,-0.533086,-0.102841,0.815911,-0.284165,0.225316,-0.233523,0.049002,0.201607,0.125738,-0.040541,-0.258983,-0.056688,clean
-3.067818,0.931877,0.008478,-0.67448,-0.290429,0.364804,-0.035179,-0.39367,0.783617,0.36438,0.428024,0.251413,0.391142,0.122997,0.065527,-0.207023,0.109229,0.027364,clean
0.643449,2.319683,-1.683014,0.123619,1.692755,1.953664,-1.566683,-3.927201,-3.330236,1.9869,-1.083679,-1.024739,-2.167275,-2.164603,-0.45984,0.391948,0.59111,0.913403,clean
-2.977954,1.928573,-0.239687,-0.531882,0.232647,-0.27522,-0.453329,-0.441801,0.618431,-0.321514,-0.244083,-0.223369,0.049043,-0.092803,0.252263,-0.110108,-0.106783,-0.138596,clean
-2.096847,0.575212,-0.22912,0.757112,-1.135397,-0.492157,1.202405,0.8604,-0.920995,-0.004963,-0.032071,-0.247853,0.671654,0.294078,-0.168902,-0.175702,0.388639,0.028083,clean
0.288266,-3.123359,0.248243,0.842265,-0.737468,-0.939593,0.656233,1.095321,-0.626555,-0.561635,0.564814,0.596785,-0.876771,-0.774291,0.350734,-0.767069,-0.38751,-0.117733,buggy
-2.702038,1.697643,-0.063494,-0.49036,0.107444,-0.553617,-0.473888,-0.387074,0.858901,0.298558,-0.182465,-0.218228,0.048929,0.412317,0.129144,-0.119868,0.037002,0.143072,clean
15.764124,-7.478952,-3.668497,1.92771,-2.265207,3.00888,0.479782,-0.232005,5.505675,-0.388294,-1.805474,-3.70287,-0.515117,0.289108,0.636823,1.183114,-2.632273,-0.024644,buggy
2.479628,-2.267154,-1.7454,1.013161,0.791448,-1.060119,-0.369987,1.281332,-1.008825,-1.275086,-0.44615,-0.898792,-0.251789,-1.275579,0.267384,-0.621432,-0.503928,-0.136129,buggy
4.085999,-1.77558,3.776694,-1.353676,2.178677,-0.483586,-1.205156,0.703282,-0.587126,1.889643,0.567297,-0.695976,-2.106742,-0.513985,-2.136091,-0.250056,-0.505319,1.321393,buggy
14.741235,0.962034,0.621786,1.08377,-5.168195,-0.064125,-1.596667,-0.089717,1.28379,-1.209239,-0.45637,0.16853,-1.543211,-0.979876,-1.021748,0.549635,-0.998221,-0.111964,buggy
-1.743814,-2.44028,2.530085,-1.247499,2.034954,-0.005537,-0.798238,0.480811,-0.31774,-0.397305,-0.497821,0.879893,-0.021294,0.506532,-0.306353,0.212057,0.688667,0.205582,clean
6.881123,1.398174,0.113951,0.127942,-2.924812,2.308619,-0.789546,1.885982,-1.868107,3.122803,-0.278673,-2.763128,-1.672552,-0.034296,-1.311442,1.282392,-0.490122,0.244427,clean
1.288253,-3.148114,-0.158188,1.297106,2.479857,-1.215093,-1.006834,-0.14679,-2.176047,-0.985031,-0.58098,-0.32835,-0.146043,0.741382,-0.908629,-0.429929,-0.266989,0.662693,clean
-2.040031,0.731808,0.331831,-0.505507,0.378209,0.351488,-0.962937,0.1768,0.336817,0.456497,-0.108782,0.218745,-0.705875,-0.267603,0.090871,-0.705566,-0.354949,-0.020878,clean
-1.818528,1.714614,-0.652546,-0.115774,0.370272,-0.001356,-0.737114,-2.249297,-0.341242,-0.775844,-0.013214,0.129762,-0.706517,-0.046956,-0.289657,-0.605144,-0.474965,-0.004475,clean
-2.896568,-3.637682,1.337876,-1.536258,1.18801,0.528663,-1.012593,-0.432792,-0.672503,-0.097158,-0.162997,-0.196448,0.568314,-1.042037,0.470822,0.633335,0.524381,-0.038935,clean
-2.188854,-1.431975,0.760413,-1.15727,0.557194,0.195884,-0.864199,0.24326,0.472177,-0.317984,-0.676448,-0.159644,-0.639208,0.344951,0.5006,-0.378356,0.061522,-0.111095,clean
-1.681383,0.989074,0.079223,0.993662,-1.137099,-0.129476,0.961875,1.156007,-1.305041,0.497036,-0.420986,-0.458704,0.525572,0.005845,-0.283913,-0.464014,0.196122,-0.0051,clean
-1.197123,0.402075,-1.197996,0.945912,-0.524469,0.031889,1.100956,1.150006,-1.121202,0.376586,1.000416,0.156943,0.505482,0.573485,-0.178848,-0.134925,0.129589,0.118884,clean
-3.11178,1.863369,-0.02575,-0.415709,0.124418,0.006233,-0.288726,-0.301543,0.813384,-0.091204,-0.086905,-0.234765,-0.152589,0.146161,0.110197,-0.138959,-0.10983,-0.20896,clean
-3.146256,1.423176,-0.089458,-0.456625,-0.095366,0.154558,-0.200754,-0.415531,0.964687,-0.052393,0.04955,-0.141894,0.110522,0.130595,0.213732,-0.28852,-0.080463,-0.111744,clean
-2.986561,1.301064,-0.189004,-0.612084,-0.141128,0.176625,0.017721,-0.423808,0.960365,0.045025,0.154369,-0.110058,0.011014,0.026141,0.298072,-0.194413,-0.257174,-0.167907,clean
-0.808956,1.629738,-0.995461,0.87049,-0.495275,-0.132884,0.490436,0.93841,-0.185089,-0.967189,-0.608531,-0.325357,-0.382807,0.106041,-0.27669,0.013833,-0.127522,-0.128402,clean
0.048936,-0.242595,-0.927568,1.747362,-1.239011,-0.554458,0.836038,-0.201431,-0.27856,-0.690421,0.821095,0.590285,0.13991,-2.142577,0.376707,-0.061285,0.048802,0.134403,buggy
-1.754464,0.488353,-0.740079,0.894916,-0.716281,-0.390878,1.04715,0.956667,-0.958179,0.127293,0.304969,-0.247488,0.819771,0.383123,-0.115143,-0.21375,0.435751,0.028173,clean
-2.050509,0.468464,-0.209425,0.762936,-1.200646,-0.46605,1.287096,0.806006,-0.837647,0.053821,0.015786,-0.34382,0.629034,0.282735,-0.09894,-0.164954,0.368359,-0.026615,clean
-2.782985,1.922138,-0.167241,-0.626982,0.004632,0.011904,-0.468123,-0.019976,0.238887,0.511462,0.311867,-0.206485,-0.425095,0.072537,-0.258424,0.111323,-0.082769,0.080164,clean
0.266849,1.004875,-0.941071,1.663618,-1.207117,-0.634516,0.351332,0.54151,0.247874,-1.282068,-1.053795,0.015952,0.027885,-0.567187,0.004611,0.158804,-0.579945,-0.253936,clean
4.287752,-4.521092,-0.69876,1.524638,1.352965,-1.342543,-1.107074,1.121674,-0.712514,0.561422,-0.024413,-0.853491,0.222527,-0.313493,-0.525157,-0.031977,0.171757,0.698023,buggy
20.48687,-3.28306,-7.602994,3.027044,0.04675,-1.624612,-1.07195,-1.6174,1.482374,2.350318,3.153623,3.874066,0.044733,2.126096,1.034158,1.114972,0.348368,0.559436,buggy
14.316815,-6.316873,-0.930811,-0.033165,-2.543946,0.084048,1.196663,-0.339648,2.794674,3.708408,-0.608097,-5.903215,-0.478777,-0.240716,0.834383,0.080164,-2.253986,0.323941,buggy
-2.207652,-2.791718,1.448041,-1.515963,1.19048,-0.436527,-1.627667,0.590247,-0.318837,-0.525803,-0.176604,0.780264,-0.381014,0.201991,-0.57137,0.407626,0.129637,-0.095599,clean
1.210014,-4.503483,1.266422,-0.067173,-1.822148,1.554779,-0.120359,1.137934,-0.54999,-1.705132,-0.895532,-0.959723,0.589054,0.735752,0.444335,1.123442,-0.05489,-0.671403,clean
-1.887051,0.617937,-0.244694,0.667196,-1.14485,-0.613219,1.238467,0.887939,-1.025186,0.180255,0.075407,-0.242747,0.538324,0.279776,-0.208627,-0.041399,0.388501,0.005529,clean
-2.873742,1.810703,-0.273949,-0.732978,0.126735,-0.108583,-0.384762,-0.169901,0.522,0.068149,0.0538,-0.047862,-0.077439,0.131648,0.012711,-0.08212,-0.174732,-0.089254,clean
-2.224732,1.503692,0.018513,-0.605774,-0.132468,-0.00035,-0.560437,-0.471758,0.544903,-0.324751,0.310871,0.002239,0.01852,-0.173204,0.102007,-0.03938,0.214015,-0.038406,clean
-2.855128,-4.12703,1.622311,-1.664034,0.464094,0.820365,-0.569012,0.234902,0.098093,0.292984,0.363558,0.307971,0.182384,0.251429,-0.020296,0.163591,0.247234,-0.212777,clean
1.91418,1.104916,3.09216,-0.053747,4.858948,-0.059946,1.797101,0.832879,0.03817,0.188299,0.127259,0.23868,-2.618859,-0.582906,0.088456,0.622725,1.369648,-4.001314,buggy
-0.944514,-0.183709,0.269536,-0.894616,-0.08445,-0.579885,-0.512013,-0.435343,1.065068,-0.561191,0.365631,-0.279559,-0.288618,-0.328881,-0.714745,0.401273,-0.317248,-0.426231,buggy
-1.456014,0.62321,0.025617,-0.866309,0.003712,1.305689,-0.927613,0.088238,0.892553,0.189272,-0.802026,-0.150113,-0.600074,-0.020065,0.023651,-0.317415,0.103469,0.030489,clean
-1.871329,-3.55323,0.752983,-1.562152,1.250294,0.444962,-1.187698,-0.178797,-0.380276,-0.35009,-0.209552,-0.218172,0.102069,-1.06985,0.201831,0.655143,0.385152,-0.095811,buggy
-1.332294,1.625317,-0.83702,0.233285,0.547019,-0.119933,-0.589031,-0.275282,0.966895,-0.430363,-0.263286,0.052718,-0.350934,0.133601,0.167042,0.236559,0.274777,-0.071985,clean
2.321144,0.960207,-0.722476,0.978594,-0.856272,-0.479551,-1.094837,-0.006773,1.732005,-1.777016,-0.506494,1.001543,-1.22837,-0.663044,-0.732716,0.241366,-0.092192,-0.127566,clean
